mouse,cell_type,tissue,n_ctl,n_stz,cell_log2FC,pct_STZ,pct_Control,cell_p,cell_BH,pb_logFC,pb_P,pb_FDR,human,human_logFC,human_P,human_DE,cell_concordant,pb_concordant
Pfkfb4,Tubular_epithelium_other,kidney,12,22,0.206038811128601,0.091,0.167,0.629137851232425,0.958119841975311,,,,PFKFB4,0.131856641195354,0.00500148112903384,TRUE,FALSE,FALSE
Ppp2ca,Tubular_epithelium_other,kidney,12,22,0.241326174115493,0.773,0.833,0.650974850113619,0.958119841975311,,,,PPP2CA,,,FALSE,FALSE,FALSE
Insr,Tubular_epithelium_other,kidney,12,22,0.875844132083154,0.136,0.083,0.65217360400505,0.958119841975311,,,,INSR,0.169374111461339,0.175103061199346,FALSE,FALSE,FALSE
Ppp2r1b,Tubular_epithelium_other,kidney,12,22,0.812863747376038,0.136,0.083,0.65217360400505,0.958119841975311,,,,PPP2R1B,-0.0326247135429388,0.79265448609177,FALSE,FALSE,FALSE
Cd36,Tubular_epithelium_other,kidney,12,22,-1.77676365973666,0,0.083,0.658678243853749,0.958119841975311,,,,CD36,0.228255319331112,0.102088419969093,FALSE,FALSE,FALSE
Fbp2,Tubular_epithelium_other,kidney,12,22,0.0216957047046359,0.182,0.167,0.66470098874622,0.958119841975311,,,,FBP2,-0.0184269849428555,0.801721741437421,FALSE,FALSE,FALSE
Pfkp,Tubular_epithelium_other,kidney,12,22,-0.07056131796736,0.273,0.417,0.680396019997723,0.958119841975311,,,,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Ppp2r1a,Tubular_epithelium_other,kidney,12,22,-0.34829479338321,0.409,0.5,0.70637103369536,0.958119841975311,,,,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Irs1,Tubular_epithelium_other,kidney,12,22,0.0669912720702044,0.045,0.083,0.723795314149376,0.958119841975311,,,,IRS1,-0.3554897344882,0.00226335322613427,TRUE,FALSE,FALSE
Pik3cb,Tubular_epithelium_other,kidney,12,22,1.2277328486278,0.045,0.083,0.723795314149376,0.958119841975311,,,,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Ppp2r3c,Tubular_epithelium_other,kidney,12,22,0.0380902179380209,0.045,0.083,0.723795314149376,0.958119841975311,,,,PPP2R3C,-0.151989920023,0.276422292168939,FALSE,FALSE,FALSE
Prkaa1,Tubular_epithelium_other,kidney,12,22,-0.640678469215285,0.045,0.083,0.723795314149376,0.958119841975311,,,,PRKAA1,-0.0832174939496949,0.203035696208847,FALSE,FALSE,FALSE
Prkab2,Tubular_epithelium_other,kidney,12,22,-0.389675576252865,0.045,0.083,0.723795314149376,0.958119841975311,,,,PRKAB2,-0.164901188264764,0.0594438901536121,FALSE,FALSE,FALSE
Prkaa2,Tubular_epithelium_other,kidney,12,22,-0.32941173259709,0.318,0.417,0.735690534262109,0.958119841975311,,,,PRKAA2,0.2883315494399,0.0174833628632484,TRUE,FALSE,FALSE
Adipor2,Tubular_epithelium_other,kidney,12,22,-0.0752862912264447,0.273,0.333,0.737166738584929,0.958119841975311,,,,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Rab8a,Tubular_epithelium_other,kidney,12,22,0.621685654588754,0.364,0.417,0.757261873373805,0.958119841975311,,,,RAB8A,,,FALSE,FALSE,FALSE
Prkag1,Tubular_epithelium_other,kidney,12,22,0.455450129751506,0.273,0.25,0.762868054102436,0.958119841975311,,,,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Eif4ebp1,Tubular_epithelium_other,kidney,12,22,-0.0808367511300212,0.182,0.25,0.779127699875686,0.958119841975311,,,,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Tbc1d1,Tubular_epithelium_other,kidney,12,22,0.101821528920894,0.182,0.167,0.779127699875686,0.958119841975311,,,,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Rheb,Tubular_epithelium_other,kidney,12,22,0.204052597895546,0.545,0.667,0.779327061696404,0.958119841975311,,,,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Rab10,Tubular_epithelium_other,kidney,12,22,0.0860992252074503,0.318,0.5,0.792998245703973,0.958119841975311,,,,RAB10,,,FALSE,FALSE,FALSE
Irs2,Tubular_epithelium_other,kidney,12,22,0.709740039580665,0.273,0.25,0.798492383401913,0.958119841975311,,,,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Pfkl,Tubular_epithelium_other,kidney,12,22,0.720174005114503,0.273,0.25,0.834541311434462,0.958119841975311,,,,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Sirt1,Tubular_epithelium_other,kidney,12,22,0.412559588345844,0.227,0.25,0.834541311434462,0.958119841975311,,,,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Rps6kb1,Tubular_epithelium_other,kidney,12,22,0.244987918312593,0.273,0.333,0.845297973180848,0.958119841975311,,,,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Hnf4a,Tubular_epithelium_other,kidney,12,22,0.0728491484718989,0.091,0.083,0.860693818795735,0.958119841975311,,,,HNF4A,0.30625444596782,0.00865664236155255,TRUE,FALSE,FALSE
Pik3ca,Tubular_epithelium_other,kidney,12,22,-0.104178369433007,0.273,0.25,0.870941399878747,0.958119841975311,,,,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Akt1s1,Tubular_epithelium_other,kidney,12,22,0.51433622593778,0.318,0.333,0.879375422833426,0.958119841975311,,,,AKT1S1,,,FALSE,FALSE,FALSE
Mlycd,Tubular_epithelium_other,kidney,12,22,0.10526150183412,0.136,0.167,0.883753167076949,0.958119841975311,,,,MLYCD,0.272131424826275,0.0291126278511173,TRUE,FALSE,FALSE
Prkag2,Tubular_epithelium_other,kidney,12,22,-0.0295750078712442,0.136,0.167,0.883753167076949,0.958119841975311,,,,PRKAG2,0.144334536180236,0.179142511226382,FALSE,FALSE,FALSE
Ulk1,Tubular_epithelium_other,kidney,12,22,0.606229145374198,0.227,0.25,0.884418315669518,0.958119841975311,,,,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Cftr,Tubular_epithelium_other,kidney,12,22,0.748337065841554,0.136,0.167,0.930092977530005,0.989546336428457,,,,CFTR,0.346053445795614,0.00848407975775739,TRUE,FALSE,FALSE
Pfkm,Tubular_epithelium_other,kidney,12,22,-1.09924766749215,0.182,0.167,0.935175658602717,0.989546336428457,,,,PFKM,-0.174352886444122,0.044645878124864,TRUE,FALSE,FALSE
Creb5,Tubular_epithelium_other,kidney,12,22,-0.00405637568721806,0.182,0.25,0.961352152841095,0.992388952511536,,,,CREB5,-0.0557779584602364,0.459938075024634,FALSE,FALSE,FALSE
Ppp2r5d,Tubular_epithelium_other,kidney,12,22,0.161270802271709,0.091,0.083,0.970791593685082,0.992388952511536,,,,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Prkab1,Tubular_epithelium_other,kidney,12,22,0.162262439115799,0.045,0.083,0.970791593685082,0.992388952511536,,,,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Ppp2r5e,Tubular_epithelium_other,kidney,12,22,-0.379518829260963,0.227,0.25,0.981483579407013,0.992388952511536,,,,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Rab14,Tubular_epithelium_other,kidney,12,22,0.0261618012473674,0.727,0.75,1,1,,,,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Hmgcr,cDC,kidney,23,129,-1.31198356678597,0.194,0.565,0.000437766532490015,0.0293786300423098,,,,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Eef2k,cDC,kidney,23,129,-4.3898890982961,0,0.087,0.000816073056730828,0.0293786300423098,,,,EEF2K,,,FALSE,FALSE,FALSE
Foxo3,cDC,kidney,23,129,-1.68113904459882,0.093,0.304,0.00353011889007239,0.0847228533617373,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Rab10,cDC,kidney,23,129,-1.26473208054813,0.318,0.609,0.00966086197977343,0.173895515635922,,,,RAB10,,,FALSE,FALSE,FALSE
Prkag2,cDC,kidney,23,129,-2.08150826859451,0.054,0.217,0.0127384192141269,0.183433236683428,,,,PRKAG2,0.144334536180236,0.179142511226382,FALSE,FALSE,FALSE
Akt3,cDC,kidney,23,129,-1.14657218270163,0.109,0.304,0.0160227260056406,0.192272712067687,,,,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Prkab2,cDC,kidney,23,129,-3.58837219090527,0.047,0.174,0.0219550342731567,0.225823209666755,,,,PRKAB2,-0.164901188264764,0.0594438901536121,FALSE,FALSE,FALSE
Creb1,cDC,kidney,23,129,-1.25704084802009,0.124,0.304,0.0377025207971987,0.339322687174788,,,,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Ppp2ca,cDC,kidney,23,129,-0.784906562010368,0.442,0.609,0.0445199745069761,0.356159796055809,,,,PPP2CA,,,FALSE,FALSE,FALSE
Cpt1a,cDC,kidney,23,129,-1.32647599233402,0.132,0.304,0.0559412486086871,0.369125714989113,,,,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Ppp2r5c,cDC,kidney,23,129,1.43093197609499,0.349,0.174,0.0563942064566701,0.369125714989113,,,,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Creb3,cDC,kidney,23,129,-0.146557597890679,0.078,0.217,0.0646100079221466,0.38766004753288,,,,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Foxo1,cDC,kidney,23,129,3.09849248270308,0.116,0,0.0765222486624459,0.406130734273458,,,,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Rps6kb1,cDC,kidney,23,129,-1.26804829849483,0.163,0.304,0.0789698649976169,0.406130734273458,,,,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Akt2,cDC,kidney,23,129,-0.455120981373607,0.14,0.304,0.0992174364690684,0.462131483097385,,,,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Mtor,cDC,kidney,23,129,-2.17698017843623,0.047,0.13,0.104928902615776,0.462131483097385,,,,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Eef2,cDC,kidney,23,129,-0.261471531071104,0.899,0.957,0.109114377953549,0.462131483097385,,,,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Ppp2r5d,cDC,kidney,23,129,-2.44007200382247,0.016,0.087,0.117792706615368,0.467429777571689,,,,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Rab11b,cDC,kidney,23,129,-0.442703908790592,0.248,0.478,0.123349524636974,0.467429777571689,,,,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Ppp2cb,cDC,kidney,23,129,1.66232712257127,0.07,0,0.170717725956343,0.568518827457673,,,,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Prkag1,cDC,kidney,23,129,-1.51796037269004,0.047,0.13,0.180248351122469,0.568518827457673,,,,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Pik3cd,cDC,kidney,23,129,-0.539924199022653,0.194,0.348,0.192037066594693,0.568518827457673,,,,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Prkab1,cDC,kidney,23,129,1.56532900713468,0.07,0,0.195452282616894,0.568518827457673,,,,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Pik3r1,cDC,kidney,23,129,-0.712848009262944,0.357,0.478,0.199394820169925,0.568518827457673,,,,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Rps6kb2,cDC,kidney,23,129,-1.75741495856862,0.023,0.087,0.20863606591175,0.568518827457673,,,,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Elavl1,cDC,kidney,23,129,-0.695292181802853,0.24,0.348,0.222798395924379,0.568518827457673,,,,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Insr,cDC,kidney,23,129,1.09851864386898,0.062,0,0.224078000409539,0.568518827457673,,,,INSR,0.169374111461339,0.175103061199346,FALSE,FALSE,FALSE
Pdpk1,cDC,kidney,23,129,-0.137286062358645,0.124,0.043,0.233962686526793,0.568518827457673,,,,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Sirt1,cDC,kidney,23,129,-1.07012038696357,0.093,0.174,0.237035282029487,0.568518827457673,,,,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Pik3cb,cDC,kidney,23,129,0.946417748060058,0.132,0.043,0.240862776829978,0.568518827457673,,,,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Map3k7,cDC,kidney,23,129,-1.29057604956153,0.085,0.174,0.244778939599832,0.568518827457673,,,,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Pfkfb4,cDC,kidney,23,129,0.847368188254396,0.124,0.043,0.271610235098568,0.611123028971778,,,,PFKFB4,0.131856641195354,0.00500148112903384,TRUE,FALSE,FALSE
Creb5,cDC,kidney,23,129,-0.594087435830993,0.124,0.217,0.295728992961242,0.64522689373362,,,,CREB5,-0.0557779584602364,0.459938075024634,FALSE,FALSE,FALSE
Ppp2r5e,cDC,kidney,23,129,-0.94722348960653,0.093,0.174,0.333137102264432,0.682845755011942,,,,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Rptor,cDC,kidney,23,129,-0.935697502532,0.07,0.13,0.338760212416424,0.682845755011942,,,,RPTOR,,,FALSE,FALSE,FALSE
Adipor2,cDC,kidney,23,129,-0.275190606446305,0.124,0.217,0.341422877505971,0.682845755011942,,,,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Ppp2r1a,cDC,kidney,23,129,0.857709233574174,0.209,0.13,0.355069564994463,0.690946180529766,,,,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Pfkl,cDC,kidney,23,129,-0.0327094571300173,0.109,0.174,0.428023404720357,0.786581640247743,,,,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Ccnd1,cDC,kidney,23,129,0.280787098297317,0.837,0.826,0.430465167299907,0.786581640247743,,,,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Tsc2,cDC,kidney,23,129,-0.417081910558784,0.047,0.087,0.436989800137635,0.786581640247743,,,,TSC2,0.360866737018733,0.0271776682330935,TRUE,FALSE,FALSE
Akt1,cDC,kidney,23,129,0.637009983821917,0.233,0.174,0.452884585625564,0.795309516220502,,,,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Pfkp,cDC,kidney,23,129,-0.347011479755692,0.287,0.348,0.491382008544979,0.821909890838499,,,,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Ppp2r2d,cDC,kidney,23,129,0.392011128822591,0.171,0.261,0.515560484646012,0.821909890838499,,,,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Rab2a,cDC,kidney,23,129,0.0574680115939184,0.457,0.435,0.517374881411196,0.821909890838499,,,,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Rab8a,cDC,kidney,23,129,-0.190418659115922,0.302,0.391,0.524711106792501,0.821909890838499,,,,RAB8A,,,FALSE,FALSE,FALSE
Ppp2r3a,cDC,kidney,23,129,-0.873431350646821,0.031,0.087,0.529697512360442,0.821909890838499,,,,PPP2R3A,-0.0812689650985154,0.428087382487469,FALSE,FALSE,FALSE
Mlycd,cDC,kidney,23,129,1.07752634530587,0.07,0.043,0.536524512075131,0.821909890838499,,,,MLYCD,0.272131424826275,0.0291126278511173,TRUE,FALSE,FALSE
Igf1r,cDC,kidney,23,129,0.842242933676811,0.07,0.043,0.56712307283822,0.836632048876103,,,,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Rab14,cDC,kidney,23,129,0.399321533897422,0.496,0.478,0.576107074263599,0.836632048876103,,,,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Ppp2r3c,cDC,kidney,23,129,0.768031752797701,0.116,0.087,0.598754936542233,0.836632048876103,,,,PPP2R3C,-0.151989920023,0.276422292168939,FALSE,FALSE,FALSE
G6pc3,cDC,kidney,23,129,0.910413387785224,0.116,0.087,0.5987559796,0.836632048876103,,,,G6PC3,0.0114334505189842,0.862668473837378,FALSE,FALSE,FALSE
Crtc2,cDC,kidney,23,129,-0.0649680427198347,0.054,0.087,0.606320273717055,0.836632048876103,,,,CRTC2,,,FALSE,FALSE,FALSE
Stk11,cDC,kidney,23,129,0.455230732228152,0.171,0.13,0.627082158825994,0.836632048876103,,,,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Tbc1d1,cDC,kidney,23,129,0.310750527697044,0.256,0.348,0.630993467028718,0.836632048876103,,,,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Adipor1,cDC,kidney,23,129,-0.416685412288065,0.202,0.261,0.65447776802353,0.836632048876103,,,,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Rheb,cDC,kidney,23,129,0.244220312702743,0.395,0.565,0.660515294509093,0.836632048876103,,,,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Lipe,cDC,kidney,23,129,-0.740329914533033,0.062,0.087,0.662333705360248,0.836632048876103,,,,LIPE,0.0340270585471342,0.616554915631368,FALSE,FALSE,FALSE
Pfkfb3,cDC,kidney,23,129,0.883410499959779,0.256,0.261,0.702600022746524,0.857384747091983,,,,PFKFB3,-0.655569796012921,0.000127446028528339,TRUE,FALSE,FALSE
Tsc1,cDC,kidney,23,129,-0.426302155800697,0.054,0.087,0.715179935881143,0.857384747091983,,,,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Irs2,cDC,kidney,23,129,-0.979297612145496,0.116,0.13,0.769362976126345,0.857384747091983,,,,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Cab39,cDC,kidney,23,129,-0.0283817446758697,0.24,0.304,0.770236865316616,0.857384747091983,,,,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Prkaa1,cDC,kidney,23,129,-0.587465229284072,0.054,0.043,0.772513042146615,0.857384747091983,,,,PRKAA1,-0.0832174939496949,0.203035696208847,FALSE,FALSE,FALSE
Ppp2r2a,cDC,kidney,23,129,0.415030397693073,0.186,0.174,0.787185083440952,0.857384747091983,,,,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Pik3ca,cDC,kidney,23,129,0.550103325435706,0.054,0.043,0.800691709254158,0.857384747091983,,,,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Pik3r2,cDC,kidney,23,129,0.69445182726981,0.054,0.043,0.800691709254158,0.857384747091983,,,,PIK3R2,0.268794809673499,0.00604856153799963,TRUE,FALSE,FALSE
Camkk2,cDC,kidney,23,129,-0.259388107839335,0.109,0.13,0.814281387908076,0.857384747091983,,,,CAMKK2,0.506110584900416,0.00844909260690126,TRUE,FALSE,FALSE
Ppp2r5a,cDC,kidney,23,129,-0.0633245545904249,0.256,0.261,0.815787160383572,0.857384747091983,,,,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Cab39l,cDC,kidney,23,129,0.0706564806974868,0.093,0.087,0.819250111401412,0.857384747091983,,,,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Pck2,cDC,kidney,23,129,-0.810706130328525,0.078,0.087,0.821660382629817,0.857384747091983,,,,PCK2,0.0144772473306067,0.912081693834765,FALSE,FALSE,FALSE
Fasn,cDC,kidney,23,129,-0.178858524261919,0.109,0.13,0.883444496366014,0.908685767690757,,,,FASN,0.69799363467585,0.0102285985406989,TRUE,FALSE,FALSE
Eif4ebp1,cDC,kidney,23,129,0.303243631953931,0.225,0.261,0.955525383442106,0.968983487434248,,,,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Srebf1,cDC,kidney,23,129,0.382822059419587,0.085,0.087,0.974631548691536,0.974631548691536,,,,SREBF1,0.435480157850608,0.0261960327030443,TRUE,FALSE,FALSE
