mouse,cell_type,tissue,n_ctl,n_stz,cell_log2FC,pct_STZ,pct_Control,cell_p,cell_BH,pb_logFC,pb_P,pb_FDR,human,human_logFC,human_P,human_DE,cell_concordant,pb_concordant
Pik3cb,cDC,liver,241,490,-0.319817185905332,0.165,0.266,0.00439862684409594,0.0165472152706466,-0.47538300704956,0.243603906891016,0.99875188110707,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Cpt1a,cDC,liver,241,490,-0.476092769385755,0.108,0.187,0.00561186115811905,0.0195514954110157,-0.424286415814137,0.235692865565581,0.99875188110707,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Prkag1,cDC,liver,241,490,-0.343489232716679,0.145,0.237,0.00590485389429084,0.0195514954110157,-0.0490349175000231,0.851959782995381,0.99875188110707,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Ppp2r2a,cDC,liver,241,490,-0.128040201051324,0.253,0.39,0.00593969480840984,0.0195514954110157,-0.115187757325408,0.586666299635469,0.99875188110707,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Adipor1,cDC,liver,241,490,-0.244000776997488,0.288,0.427,0.00668197430563204,0.0211150388057972,-0.0745623158102463,0.742063659348919,0.99875188110707,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Ppp2r5a,cDC,liver,241,490,-0.147501077233283,0.404,0.552,0.00757225900450029,0.0230080177444432,0.0724282872156747,0.760562689119774,0.99875188110707,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,TRUE,FALSE
Ppp2r1a,cDC,liver,241,490,-0.127589648659565,0.273,0.398,0.0092577001409888,0.0270873448569672,0.0342317019743592,0.893493755365526,0.99875188110707,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Rheb,cDC,liver,241,490,-0.127954660106761,0.545,0.693,0.0114651943727063,0.0319963945798338,-0.10627048447401,0.591724419912605,0.99875188110707,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Pfkp,cDC,liver,241,490,-0.261743737828017,0.429,0.556,0.011892302358167,0.0319963945798338,-0.149899175843838,0.516636088256761,0.99875188110707,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Strada,cDC,liver,241,490,-0.439063579515648,0.067,0.116,0.0121505295872787,0.0319963945798338,-0.27236507152436,0.624656020926873,0.99875188110707,STRADA,0.0482638423255332,0.441561159337292,FALSE,FALSE,FALSE
Prkab1,cDC,liver,241,490,-0.340507301552809,0.059,0.112,0.0143145034273747,0.0364788958310516,-0.229348512619464,0.660805856019823,0.99875188110707,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Rab10,cDC,liver,241,490,-0.0911587211830342,0.508,0.651,0.0171778870719348,0.0424079087088389,-0.110436013572095,0.566265820155642,0.99875188110707,RAB10,,,FALSE,FALSE,FALSE
Rps6kb1,cDC,liver,241,490,-0.144615835621157,0.188,0.286,0.0188993659401936,0.045243936644706,-0.285405225198037,0.4448311800667,0.99875188110707,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Rptor,cDC,liver,241,490,-0.0737913764849045,0.076,0.129,0.0200801853120213,0.0466569011661673,-0.188908157700173,0.677356394381836,0.99875188110707,RPTOR,,,FALSE,FALSE,FALSE
Ppp2r5e,cDC,liver,241,490,-0.0130261144761521,0.173,0.261,0.0335389997154035,0.0757023136433393,-0.00192060750972958,0.994871641046287,0.998969175290756,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Rps6kb2,cDC,liver,241,490,-0.317002006286548,0.094,0.149,0.0375298755709179,0.082357226947292,-0.206670625858731,0.62661383735349,0.99875188110707,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Srebf1,cDC,liver,241,490,-0.575694503844745,0.055,0.091,0.0439501512528275,0.0938395121344155,-0.309517570166357,0.571751606140597,0.99875188110707,SREBF1,0.435480157850608,0.0261960327030443,TRUE,FALSE,FALSE
Ppp2r5d,cDC,liver,241,490,-0.254747397253805,0.1,0.158,0.0455445193310506,0.0946846586092895,-0.245759352333631,0.488841638398169,0.99875188110707,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Camkk2,cDC,liver,241,490,-0.356842335251032,0.1,0.149,0.0652712302169894,0.132216081721594,-0.0331289264024001,0.94014906184033,0.99875188110707,CAMKK2,0.506110584900416,0.00844909260690126,TRUE,FALSE,FALSE
Pdpk1,cDC,liver,241,490,-0.0868876458155146,0.149,0.216,0.068173205222449,0.132843183337105,0.0319664251758607,0.910099074811369,0.99875188110707,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Ppp2r1b,cDC,liver,241,490,-0.506463408282046,0.045,0.079,0.068943930592675,0.132843183337105,,,,PPP2R1B,-0.0326247135429388,0.79265448609177,FALSE,FALSE,FALSE
Prkag2,cDC,liver,241,490,-0.0991016529934097,0.08,0.124,0.0747468068866967,0.14059518438212,-0.158328923513983,0.646926072734951,0.99875188110707,PRKAG2,0.144334536180236,0.179142511226382,FALSE,FALSE,FALSE
Prkaa1,cDC,liver,241,490,-0.966343326761575,0.051,0.087,0.0771207133099461,0.141686891895017,,,,PRKAA1,-0.0832174939496949,0.203035696208847,FALSE,FALSE,FALSE
Tbc1d1,cDC,liver,241,490,-0.0616503699551056,0.216,0.29,0.0843941612973838,0.151525880511212,0.0058843958356352,0.981010131360723,0.99875188110707,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Ppp2r5c,cDC,liver,241,490,0.0801752422757558,0.388,0.515,0.0915624464798467,0.160742961597953,0.0528909154172939,0.819215868087957,0.99875188110707,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Elavl1,cDC,liver,241,490,-0.0382054865785297,0.32,0.432,0.0955575521618017,0.164109709147442,-0.0881177215017888,0.7270643402318,0.99875188110707,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Akt2,cDC,liver,241,490,-0.118407293274469,0.167,0.224,0.105429556265214,0.174863986074937,-0.111256023853509,0.720458274122854,0.99875188110707,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Creb1,cDC,liver,241,490,-0.106249124318546,0.231,0.299,0.10624647255186,0.174863986074937,0.0393425909806491,0.882275699696665,0.99875188110707,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Tsc1,cDC,liver,241,490,-0.0556157712378669,0.047,0.075,0.12300569805033,0.198315309101553,-0.170096582546198,0.745956784084297,0.99875188110707,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Eef2,cDC,liver,241,490,-0.065095373474958,0.939,0.988,0.136706901119222,0.21340602347997,-0.0404101180818487,0.831754159883104,0.99875188110707,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Akt3,cDC,liver,241,490,0.24204018930325,0.157,0.212,0.137768445537702,0.21340602347997,0.320010293823842,0.44679664702237,0.99875188110707,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Eef2k,cDC,liver,241,490,0.165505609414932,0.045,0.062,0.170831743146139,0.255055396043486,,,,EEF2K,,,FALSE,FALSE,FALSE
Rab8a,cDC,liver,241,490,-0.0240152383185613,0.527,0.639,0.173087719099443,0.255055396043486,-0.064856463855542,0.812542851380925,0.99875188110707,RAB8A,,,FALSE,FALSE,FALSE
Foxo1,cDC,liver,241,490,0.225916301276021,0.11,0.12,0.174341663118332,0.255055396043486,0.293542637081841,0.608325559348829,0.99875188110707,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Creb3,cDC,liver,241,490,0.0938067422741913,0.173,0.224,0.206609317323434,0.296766110337297,0.0729752223589539,0.794723703055523,0.99875188110707,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Tsc2,cDC,liver,241,490,0.252043181894555,0.055,0.079,0.246011630393551,0.347052121448045,-0.0428967450052069,0.943511604238898,0.99875188110707,TSC2,0.360866737018733,0.0271776682330935,TRUE,FALSE,FALSE
Sirt1,cDC,liver,241,490,0.0455236740935185,0.127,0.166,0.258528002660193,0.358310740529039,0.114593128335577,0.754794621479138,0.99875188110707,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Pik3r2,cDC,liver,241,490,0.0814393120415646,0.065,0.091,0.271765931057332,0.364757903207654,0.0359605118214251,0.929592835075786,0.99875188110707,PIK3R2,0.268794809673499,0.00604856153799963,TRUE,FALSE,FALSE
Pik3r1,cDC,liver,241,490,-0.0465836092679766,0.353,0.44,0.272414130243691,0.364757903207654,0.227083725208609,0.333034155594299,0.99875188110707,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Map3k7,cDC,liver,241,490,0.10704116240445,0.108,0.141,0.3201516726948,0.42153303571482,0.0761852149409838,0.843125726108939,0.99875188110707,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Irs2,cDC,liver,241,490,0.837369647824299,0.082,0.062,0.325905201123001,0.422073948995362,0.652977705868279,0.176575782609691,0.99875188110707,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Mtor,cDC,liver,241,490,0.0948792161677674,0.114,0.145,0.340223090977163,0.433510067535417,0.158401644845286,0.673911312917865,0.99875188110707,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Prkab2,cDC,liver,241,490,0.249442087126268,0.08,0.104,0.346169834905982,0.434085983453533,0.570839512910047,0.126004046252739,0.99875188110707,PRKAB2,-0.164901188264764,0.0594438901536121,FALSE,FALSE,FALSE
Lipe,cDC,liver,241,490,0.178912741788589,0.102,0.129,0.353673059572551,0.436565182909868,0.253783888705332,0.506122934963461,0.99875188110707,LIPE,0.0340270585471342,0.616554915631368,FALSE,FALSE,FALSE
Akt1s1,cDC,liver,241,490,-0.0746330049064423,0.071,0.091,0.38764705598975,0.471140268049081,0.204835344943726,0.627692881322663,0.99875188110707,AKT1S1,,,FALSE,FALSE,FALSE
Gys1,cDC,liver,241,490,0.21808322129088,0.041,0.054,0.473864032868312,0.567200887827223,,,,GYS1,-0.0716337209718613,0.296115180093984,FALSE,FALSE,FALSE
Pfkfb3,cDC,liver,241,490,0.168922147798572,0.167,0.195,0.536793007174469,0.632935038310195,0.359171869305867,0.264008896246056,0.99875188110707,PFKFB3,-0.655569796012921,0.000127446028528339,TRUE,FALSE,FALSE
Ccnd1,cDC,liver,241,490,0.0463973634500727,0.555,0.631,0.556079810524373,0.646033897520962,-0.137805591303207,0.585935347832998,0.99875188110707,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Pik3cd,cDC,liver,241,490,0.409896065541713,0.265,0.32,0.583453618840178,0.668012114324262,0.12251848374531,0.662656399256191,0.99875188110707,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
G6pc3,cDC,liver,241,490,0.249806532018904,0.137,0.158,0.593606936641149,0.66992782849501,0.366580764608905,0.243750790654259,0.99875188110707,G6PC3,0.0114334505189842,0.862668473837378,FALSE,FALSE,FALSE
Pck2,cDC,liver,241,490,-0.0937805767344049,0.084,0.095,0.709950575922133,0.789945007011951,0.271409576393387,0.571887070823318,0.99875188110707,PCK2,0.0144772473306067,0.912081693834765,FALSE,FALSE,FALSE
Pfkfb4,cDC,liver,241,490,-0.346702007592815,0.09,0.1,0.724400851118827,0.794828711644269,0.389902439647688,0.366976503079004,0.99875188110707,PFKFB4,0.131856641195354,0.00500148112903384,TRUE,FALSE,FALSE
Foxo3,cDC,liver,241,490,0.2836349918851,0.096,0.104,0.785599586738285,0.850169415785267,0.420946613338101,0.464889672514145,0.99875188110707,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Ppp2r3d,cDC,liver,241,490,0.358896270631464,0.071,0.079,0.811354652638083,0.866175912951467,,,,PPP2R3B,0.276953635505095,0.00063525508853722,TRUE,FALSE,FALSE
Pik3ca,cDC,liver,241,490,0.131410106082086,0.139,0.154,0.837148794307646,0.881796730004053,0.223596592597789,0.479994681501318,0.99875188110707,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Rab14,cDC,liver,241,490,0.177903091222432,0.602,0.705,0.869746751372387,0.904078859979192,0.254201066796911,0.163393770551533,0.99875188110707,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Ccna2,cDC,liver,241,490,0.152528520788783,0.124,0.124,0.92472193014109,0.948740681573326,0.463043195869889,0.0985339513228827,0.99875188110707,CCNA2,-0.112330335974335,0.173981714551894,FALSE,FALSE,FALSE
Cab39l,cDC,liver,241,490,0.495018108552372,0.161,0.17,0.971661527987084,0.977207530805944,0.300183624712736,0.335172648249138,0.99875188110707,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Mlycd,cDC,liver,241,490,0.638504728016225,0.08,0.083,0.977207530805944,0.977207530805944,0.618216416170504,0.196563169749571,0.99875188110707,MLYCD,0.272131424826275,0.0291126278511173,TRUE,FALSE,FALSE
Irs2,pDC,liver,374,374,-1.03995857395879,0.142,0.307,3.56800698322711e-07,2.67600523742033e-05,-0.857399441610167,0.00849489399233204,0.64871054260738,IRS2,-0.584420274513232,0.00290962468594569,TRUE,TRUE,TRUE
Rheb,pDC,liver,374,374,-0.311597995548974,0.374,0.602,8.82427313779384e-05,0.00330910242667269,-0.401400184527376,0.0202185585031067,0.711235834231917,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Ppp2ca,pDC,liver,374,374,-0.272906927147824,0.516,0.706,0.00032066758411132,0.00462325399392089,-0.241189131156836,0.102675980934159,0.813474706616707,PPP2CA,,,FALSE,FALSE,FALSE
Prkab1,pDC,liver,374,374,-0.878157374195121,0.024,0.086,0.00032705002520516,0.00462325399392089,,,,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Ulk1,pDC,liver,374,374,-1.63149202627737,0.016,0.07,0.000362206862283221,0.00462325399392089,,,,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Foxo3,pDC,liver,374,374,-0.515395257471282,0.078,0.171,0.000369860319513671,0.00462325399392089,-0.717336858940703,0.0567635075873059,0.78215082430509,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,TRUE,FALSE
Akt3,pDC,liver,374,374,-0.70620522020522,0.094,0.184,0.000881532934084421,0.00944499572233308,-0.591812590495549,0.059833999524103,0.78215082430509,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Tsc2,pDC,liver,374,374,-0.895920850937094,0.035,0.094,0.0015268249598317,0.0143139839984222,,,,TSC2,0.360866737018733,0.0271776682330935,TRUE,FALSE,FALSE
Prkab2,pDC,liver,374,374,-0.146345808884612,0.099,0.193,0.00203214643541891,0.0152852726857581,-0.322588564372693,0.310935716088426,0.920630216614592,PRKAB2,-0.164901188264764,0.0594438901536121,FALSE,FALSE,FALSE
Tbc1d1,pDC,liver,374,374,-0.275116067659523,0.182,0.305,0.00203803635810108,0.0152852726857581,-0.359641560011049,0.109974632931671,0.813474706616707,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Ppp2cb,pDC,liver,374,374,-0.413709431010771,0.086,0.166,0.00293284207647096,0.0199966505213929,-0.230029585750569,0.496540467083985,0.951437574712548,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Hmgcr,pDC,liver,374,374,-0.214646498536653,0.398,0.559,0.00510425031703515,0.030553235775663,-0.210377693434881,0.192559704085191,0.889181242252455,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Cab39l,pDC,liver,374,374,-0.256510245771406,0.064,0.128,0.00529589420111492,0.030553235775663,-0.397254610497487,0.272595276751796,0.91409352190407,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Ppp2r3c,pDC,liver,374,374,-0.588869085917946,0.059,0.12,0.00589106402368532,0.0315592715554571,-0.580574765666967,0.138004523242483,0.840493658690603,PPP2R3C,-0.151989920023,0.276422292168939,FALSE,FALSE,FALSE
Pfkfb4,pDC,liver,374,374,-0.139217077653068,0.094,0.171,0.00821220351029952,0.0410610175514976,-0.210186886293509,0.516760375185409,0.951437574712548,PFKFB4,0.131856641195354,0.00500148112903384,TRUE,FALSE,FALSE
Ppp2r5e,pDC,liver,374,374,-0.304207911119386,0.118,0.198,0.0112746165786385,0.0511665431683112,-0.283651567081837,0.342497044679076,0.932960071267943,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Pik3cd,pDC,liver,374,374,-0.133927832852306,0.289,0.414,0.0115977497848172,0.0511665431683112,-0.0725561372454374,0.721079930544599,0.980396942252667,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Ppp2r2a,pDC,liver,374,374,-0.0272210341546291,0.222,0.342,0.0125259198693147,0.0521913327888113,-0.0816915163049059,0.714165771877984,0.978592980056921,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Rps6kb2,pDC,liver,374,374,0.0472539893462969,0.064,0.123,0.0136656307338671,0.0539432792126331,,,,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Rab14,pDC,liver,374,374,-0.16905338841546,0.548,0.714,0.0146898544098052,0.054057717529447,-0.117975045745422,0.463200521249595,0.951437574712548,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Acaca,pDC,liver,374,374,-0.389804535134597,0.064,0.12,0.0151361609082452,0.054057717529447,-0.225172879234752,0.532359837623209,0.951437574712548,ACACA,0.07726357893715,0.585139303512386,FALSE,FALSE,FALSE
Stk11,pDC,liver,374,374,-0.162670505281312,0.262,0.393,0.0167761223584396,0.0571913262219531,-0.0163511223783526,0.937304152855622,0.99817121209726,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Adipor2,pDC,liver,374,374,-0.134121974373473,0.428,0.58,0.019699765677212,0.0633990733699181,-0.199876213755602,0.191112196107206,0.884486196859794,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Rab11b,pDC,liver,374,374,-0.0904280908951837,0.267,0.398,0.0202877034783738,0.0633990733699181,-0.106654567586818,0.614846321474662,0.964173714313041,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Ppp2r5a,pDC,liver,374,374,-0.0256312938153434,0.31,0.441,0.0232396731353562,0.0697190194060686,-0.0659808922610428,0.707774405669434,0.978287856892489,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Elavl1,pDC,liver,374,374,-0.0452777239019738,0.257,0.388,0.0282501433740295,0.0807532339831986,-0.0977420237696805,0.626989021766613,0.968254331484911,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Tsc1,pDC,liver,374,374,-0.258273024214426,0.061,0.11,0.0290711642339515,0.0807532339831986,-0.256594034971095,0.494523570837024,0.951437574712548,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Creb1,pDC,liver,374,374,-0.16863693526641,0.128,0.198,0.0358300626586752,0.0959733821214515,-0.0885238013976056,0.754465820604247,0.982427269914368,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Adipor1,pDC,liver,374,374,-0.0471324027572786,0.112,0.184,0.037207772848383,0.096226998745818,-0.0244240069184622,0.932755169585407,0.99817121209726,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Akt2,pDC,liver,374,374,-0.0162348976291831,0.136,0.209,0.0464744240534709,0.116186060133677,0.0153912263483735,0.950180116560771,0.999031930389956,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Foxo1,pDC,liver,374,374,-0.271319350916811,0.131,0.195,0.0496700399987161,0.120169451609797,-0.190515008059519,0.492105938630177,0.951437574712548,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Cab39,pDC,liver,374,374,-0.12146270048705,0.201,0.291,0.054610726703569,0.12799389071149,0.00334024028384142,0.989442194856059,0.999031930389956,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Strada,pDC,liver,374,374,-0.266137822554086,0.035,0.067,0.0591167269712242,0.134356197661873,,,,STRADA,0.0482638423255332,0.441561159337292,FALSE,FALSE,FALSE
G6pc3,pDC,liver,374,374,-0.115689873858482,0.061,0.102,0.072050092663121,0.158934027933355,,,,G6PC3,0.0114334505189842,0.862668473837378,FALSE,FALSE,FALSE
Akt1,pDC,liver,374,374,0.0565288473312867,0.209,0.297,0.0787789275158354,0.168811987533933,-0.0504117178371116,0.808404784977331,0.983946002600361,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Crtc2,pDC,liver,374,374,0.100608642038724,0.091,0.139,0.0850357041955191,0.177157717073998,0.010602372265882,0.972874101152608,0.999031930389956,CRTC2,,,FALSE,FALSE,FALSE
Ppp2r2d,pDC,liver,374,374,0.166455049967482,0.128,0.182,0.0938863366623543,0.190310141883151,0.184990679675097,0.53544730723202,0.951437574712548,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Camkk2,pDC,liver,374,374,-0.0733745365619325,0.035,0.061,0.104307590342442,0.202646459028832,,,,CAMKK2,0.506110584900416,0.00844909260690126,TRUE,FALSE,FALSE
Stradb,pDC,liver,374,374,0.0725543213154527,0.035,0.061,0.107658646973949,0.202646459028832,,,,STRADB,,,FALSE,FALSE,FALSE
Prkag2,pDC,liver,374,374,0.156584593082503,0.12,0.176,0.110079285197851,0.202646459028832,-0.00438658853230682,0.987923624852062,0.999031930389956,PRKAG2,0.144334536180236,0.179142511226382,FALSE,FALSE,FALSE
Eif4ebp1,pDC,liver,374,374,-0.101236171349842,0.048,0.08,0.110780064269095,0.202646459028832,,,,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Ppp2r5d,pDC,liver,374,374,-0.342719990277742,0.037,0.067,0.121469992000308,0.215163967969996,,,,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Rptor,pDC,liver,374,374,-0.137352794770632,0.096,0.139,0.124586449338289,0.215163967969996,0.155937571533139,0.679206549493132,0.976916004206163,RPTOR,,,FALSE,FALSE,FALSE
Igf1r,pDC,liver,374,374,-0.0973153821552151,0.096,0.142,0.126229527875731,0.215163967969996,-0.0713099368334216,0.807680549925597,0.983946002600361,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Pik3cb,pDC,liver,374,374,-0.440326866009133,0.056,0.086,0.139829839858597,0.230553571726419,-0.0355071160864924,0.937001774256322,0.99817121209726,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Pik3ca,pDC,liver,374,374,-0.0286689462624719,0.11,0.155,0.143591008968513,0.230553571726419,-0.0540845782947922,0.869543173876334,0.988774806719987,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Prkag1,pDC,liver,374,374,-0.105225347745619,0.094,0.134,0.144480238281889,0.230553571726419,0.0738033915297483,0.816450793612662,0.984047030710345,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Pfkl,pDC,liver,374,374,0.113706730504796,0.115,0.166,0.148245670201889,0.231633859690452,0.152847351484498,0.639302330257182,0.974853573378823,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Ppp2r1b,pDC,liver,374,374,-0.225118477363593,0.029,0.051,0.154540673315914,0.236541846912114,,,,PPP2R1B,-0.0326247135429388,0.79265448609177,FALSE,FALSE,FALSE
Eef2,pDC,liver,374,374,-0.0594676375876744,0.925,0.976,0.174497851959105,0.261746777938657,-0.0226463441321053,0.853025409147978,0.988627486687667,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Eef2k,pDC,liver,374,374,0.371891058637325,0.112,0.158,0.18584750648722,0.266618976958788,0.0988557022358103,0.750232112783387,0.982427269914368,EEF2K,,,FALSE,FALSE,FALSE
Ppp2r3d,pDC,liver,374,374,-0.26174703776714,0.032,0.056,0.187671741246608,0.266618976958788,,,,PPP2R3B,0.276953635505095,0.00063525508853722,TRUE,FALSE,FALSE
Ccnd1,pDC,liver,374,374,0.222851062630594,0.821,0.898,0.188410743717544,0.266618976958788,0.150008729494262,0.362898060238745,0.93974599374307,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Creb3,pDC,liver,374,374,0.041507033716069,0.198,0.262,0.253711625076092,0.352377257050128,0.0213693933983811,0.923281684063316,0.995695933793772,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Pdpk1,pDC,liver,374,374,0.165004250809124,0.283,0.382,0.27546396467289,0.375632679099396,-0.000308393240769084,0.999051737966183,0.99994215007233,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Creb3l2,pDC,liver,374,374,0.148830046438999,0.086,0.118,0.284862866364574,0.381512767452555,0.154221982883611,0.661845037810304,0.976916004206163,CREB3L2,0.109043372225875,0.405380258924797,FALSE,FALSE,FALSE
Map3k7,pDC,liver,374,374,0.25580971131825,0.075,0.099,0.301323786467158,0.396478666404155,0.204914741136471,0.607014759953065,0.964173714313041,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Ppp2r1a,pDC,liver,374,374,0.226680392455181,0.195,0.251,0.326699428786264,0.422456157913272,0.202424778187473,0.428875168298088,0.951437574712548,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Rab2a,pDC,liver,374,374,0.022921014349224,0.532,0.652,0.337095611776145,0.428511370901879,-0.0456211057014462,0.772277825246367,0.982427269914368,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Sirt1,pDC,liver,374,374,0.117006320161393,0.08,0.107,0.354738515143574,0.443423143929467,0.145045787455317,0.652315280359558,0.976916004206163,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Rps6kb1,pDC,liver,374,374,0.379097244212156,0.222,0.294,0.365260482498734,0.449090757170574,0.136887793428849,0.524311948796216,0.951437574712548,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Rab10,pDC,liver,374,374,0.0855304268669906,0.422,0.537,0.372935364423574,0.451131489222065,0.0194857107880885,0.905206237481929,0.993379661317034,RAB10,,,FALSE,FALSE,FALSE
Ppp2r5c,pDC,liver,374,374,0.212924146082269,0.265,0.342,0.40842820034441,0.485682120796939,0.214543054966872,0.301599337651439,0.91836476516701,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Mtor,pDC,liver,374,374,0.36953213161781,0.08,0.102,0.414448743080054,0.485682120796939,0.360617197431453,0.369127223601896,0.940977866065866,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Prkaa1,pDC,liver,374,374,0.108275300085804,0.04,0.051,0.52431208386258,0.6049754813799,,,,PRKAA1,-0.0832174939496949,0.203035696208847,FALSE,FALSE,FALSE
Cpt1a,pDC,liver,374,374,0.722900758007938,0.064,0.059,0.559513846150076,0.634664206952618,,,,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Insr,pDC,liver,374,374,-0.0182917178538258,0.067,0.08,0.566966691544339,0.634664206952618,0.200513986351019,0.606565797325868,0.964173714313041,INSR,0.169374111461339,0.175103061199346,FALSE,FALSE,FALSE
