pathway,rel_type,subtype,edge_sign,gene1,lfc1,p1,fdr1,gene2,lfc2,p2,fdr2,coherent,both_FDR,in_intersect,in_pheno,worst_p
hsa04210,PPrel,activation;indirect effect,1,NTRK1,0.183827282805448,0.0259204791002992,0.143918018778676,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,1,0.0479971366369964
hsa04210,PPrel,activation;indirect effect,1,IL3RA,0.229460332686403,0.0207159842171641,0.132343523504743,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,1,0.0479971366369964
hsa04211,PPrel,activation,1,SIRT1,-0.389065828328134,0.0044363570263749,0.0855266768434143,PPARGC1A,-0.612471761557638,0.000603487342297342,0.0535181515702502,TRUE,FALSE,1,2,0.0044363570263749
hsa04211,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04211,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,1,2,0.00604856153799963
hsa04211,PPrel,inhibition,-1,SIRT1,-0.389065828328134,0.0044363570263749,0.0855266768434143,BAX,0.341780465352488,0.0136443501184127,0.113739722456912,TRUE,FALSE,0,2,0.0136443501184127
hsa04211,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.0173365303927831
hsa04211,PPrel,activation;phosphorylation,1,CAMKK2,0.506110584900416,0.00844909260690126,0.100031858033946,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,1,0.0174833628632484
hsa04211,PPrel,activation;phosphorylation,1,STK11,0.354251480632152,0.0153103974501462,0.117879056948494,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,1,0.0174833628632484
hsa04211,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,TRUE,FALSE,0,2,0.0186148363045659
hsa04211,PPrel,inhibition;phosphorylation,-1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,TRUE,FALSE,0,2,0.0236771002828433
hsa04211,PPrel,activation,1,SIRT1,-0.389065828328134,0.0044363570263749,0.0855266768434143,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,TRUE,FALSE,0,2,0.0236771002828433
hsa04211,PPrel,activation,1,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,FALSE,FALSE,0,2,0.0236771002828433
hsa04211,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04211,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,1,2,0.025007761246042
hsa04211,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,FALSE,FALSE,0,2,0.025007761246042
hsa04211,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04211,PPrel,inhibition;phosphorylation,-1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,TRUE,FALSE,0,2,0.0322680307039496
hsa04211,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04211,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,1,2,0.0479971366369964
hsa04211,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,2,0.0479971366369964
hsa04211,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04213,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04213,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,1,2,0.00604856153799963
hsa04213,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.0173365303927831
hsa04213,PPrel,activation;indirect effect,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,2,0.0174833628632484
hsa04213,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,TRUE,FALSE,0,2,0.0186148363045659
hsa04213,PPrel,inhibition,-1,RPS6KB2,0.257949387042562,0.0194903632172992,0.129212989472378,FOXA2,0.195108562020086,0.0208672453339355,0.13292550699405,FALSE,FALSE,0,2,0.0208672453339355
hsa04213,PPrel,activation,1,SIRT1,-0.389065828328134,0.0044363570263749,0.0855266768434143,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,TRUE,FALSE,0,2,0.0236771002828433
hsa04213,PPrel,inhibition;phosphorylation,-1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,TRUE,FALSE,0,2,0.0236771002828433
hsa04213,GErel,expression,1,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,HSPA1L,-0.287256893074587,0.0205251653376424,0.132187199304116,TRUE,FALSE,0,1,0.0236771002828433
hsa04213,GErel,expression,1,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,HSPA8,0.270648879526287,0.0139790114017746,0.114263631972364,FALSE,FALSE,0,1,0.0236771002828433
hsa04213,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04213,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,1,2,0.025007761246042
hsa04213,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,FALSE,FALSE,0,2,0.025007761246042
hsa04213,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04213,PPrel,inhibition;phosphorylation,-1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,TRUE,FALSE,0,2,0.0322680307039496
hsa04213,PPrel,activation;indirect effect,1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,2,0.0322680307039496
hsa04213,GErel,expression,1,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,CRYAB,-0.433442020194444,0.0358004822783392,0.167882245920986,TRUE,FALSE,0,1,0.0358004822783392
hsa04213,GErel,expression,1,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,SOD1,-0.12736821610793,0.043615219067371,0.181621357452023,TRUE,FALSE,0,1,0.043615219067371
hsa04213,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04213,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,1,2,0.0479971366369964
hsa04213,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,2,0.0479971366369964
hsa04213,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04217,PPrel,binding/association,1,RNF31,0.259773887572062,0.00349582233903071,0.0789152904062191,BIRC2,-0.300450106961928,0.0102160920953223,0.104030967441895,FALSE,FALSE,0,0,0.0102160920953223
hsa04217,PPrel,inhibition;indirect effect,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FTH1,0.285983609280864,0.0161488039765937,0.120649162922485,TRUE,FALSE,0,1,0.0161488039765937
hsa04217,PPrel,activation,1,TYK2,0.18140107059319,0.0187931510646706,0.127493748416118,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,TRUE,FALSE,0,1,0.0187931510646706
hsa04217,PPrel,activation,1,JAK1,-0.239663864608074,0.0211989372224872,0.13378686158546,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,FALSE,FALSE,0,1,0.0211989372224872
hsa04217,PPrel,activation,1,TNFRSF1A,0.297436592284587,0.0232747228326003,0.137628242926823,TRADD,0.189809978666953,0.0276263780373396,0.14884923396176,TRUE,FALSE,0,1,0.0276263780373396
hsa04217,PPrel,binding/association,1,TRADD,0.189809978666953,0.0276263780373396,0.14884923396176,TRAF2,0.228306444374609,0.0149931872201866,0.117013322946593,TRUE,FALSE,0,0,0.0276263780373396
hsa04217,PPrel,activation,1,TNF,0.157059465411569,0.0301660466016043,0.155533122271493,TNFRSF1A,0.297436592284587,0.0232747228326003,0.137628242926823,TRUE,FALSE,0,2,0.0301660466016043
hsa04217,PPrel,binding/association,1,RNF31,0.259773887572062,0.00349582233903071,0.0789152904062191,BIRC3,0.190708925092721,0.0321477866708598,0.159778739962476,TRUE,FALSE,0,0,0.0321477866708598
hsa04217,PPrel,activation,1,IFNA2,-0.117730095388264,0.0103657563541252,0.104571409505261,IFNGR2,0.177861698984855,0.0377275176618063,0.170894378148749,FALSE,FALSE,0,0,0.0377275176618063
hsa04217,PPrel,activation,1,IFNA13,-0.285700807488951,0.0244722292024904,0.140298018023124,IFNGR2,0.177861698984855,0.0377275176618063,0.170894378148749,FALSE,FALSE,0,0,0.0377275176618063
hsa04217,PPrel,activation,1,IFNGR2,0.177861698984855,0.0377275176618063,0.170894378148749,JAK1,-0.239663864608074,0.0211989372224872,0.13378686158546,FALSE,FALSE,0,0,0.0377275176618063
hsa04217,PPrel,activation,1,IFNGR2,0.177861698984855,0.0377275176618063,0.170894378148749,TYK2,0.18140107059319,0.0187931510646706,0.127493748416118,TRUE,FALSE,0,0,0.0377275176618063
hsa04217,PPrel,activation,1,JAK1,-0.239663864608074,0.0211989372224872,0.13378686158546,STAT2,0.148219928235007,0.0383378897957698,0.172354944286503,FALSE,FALSE,0,0,0.0383378897957698
hsa04217,PPrel,activation,1,TYK2,0.18140107059319,0.0187931510646706,0.127493748416118,STAT2,0.148219928235007,0.0383378897957698,0.172354944286503,TRUE,FALSE,0,0,0.0383378897957698
hsa04340,PPrel,inhibition,-1,PTCH1,-0.400204058357391,0.00273109280204034,0.0745214814612773,SMO,0.223176395100235,0.0118993872097568,0.109783221954881,TRUE,FALSE,0,0,0.0118993872097568
hsa04340,PPrel,activation;phosphorylation,1,CSNK1G3,-0.210827064701221,0.00855971954496717,0.100044487294167,SMO,0.223176395100235,0.0118993872097568,0.109783221954881,FALSE,FALSE,0,0,0.0118993872097568
hsa04340,PPrel,activation;phosphorylation,1,CSNK1D,0.249553803569329,0.0168640588951053,0.123408626584475,SMO,0.223176395100235,0.0118993872097568,0.109783221954881,TRUE,FALSE,0,0,0.0168640588951053
hsa04340,PPrel,activation,1,SHH,0.228877524125679,0.0242767418665688,0.139731323858924,PTCH1,-0.400204058357391,0.00273109280204034,0.0745214814612773,FALSE,FALSE,0,0,0.0242767418665688
hsa04340,PPrel,inhibition,-1,MEGF8,0.195483155274497,0.0246691577917045,0.140387000161258,SMO,0.223176395100235,0.0118993872097568,0.109783221954881,FALSE,FALSE,0,0,0.0246691577917045
hsa04340,PPrel,inhibition,-1,MGRN1,0.245862737555348,0.0459994130276288,0.18557613834302,SMO,0.223176395100235,0.0118993872097568,0.109783221954881,FALSE,FALSE,0,0,0.0459994130276288
hsa04371,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,PDE3B,-0.251160651153912,0.00607410795940263,0.0921663124080714,FALSE,FALSE,0,2,0.00607410795940263
hsa04371,PPrel,inhibition,-1,GNAI1,-0.32694715903727,0.000598275794419197,0.0534519239610942,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,FALSE,FALSE,0,0,0.00885026912592462
hsa04371,PPrel,inhibition,-1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,TRUE,FALSE,0,0,0.00885026912592462
hsa04371,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,MRAS,0.215582340516216,0.00981604153926247,0.102730045301419,TRUE,FALSE,0,0,0.00981604153926247
hsa04371,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,PLCB3,0.220882517229287,0.0128324083634766,0.11197248231415,TRUE,FALSE,0,1,0.0128324083634766
hsa04371,PPrel,activation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,MRAS,0.215582340516216,0.00981604153926247,0.102730045301419,TRUE,FALSE,0,1,0.0132187992668058
hsa04371,PPrel,activation,1,GNAI1,-0.32694715903727,0.000598275794419197,0.0534519239610942,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,FALSE,FALSE,0,1,0.0132187992668058
hsa04371,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,TRUE,FALSE,0,1,0.0132187992668058
hsa04371,PPrel,activation,1,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,FALSE,FALSE,0,1,0.0150267246293483
hsa04371,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,TRUE,FALSE,0,2,0.0150267246293483
hsa04371,PPrel,activation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,FALSE,FALSE,0,2,0.0173365303927831
hsa04371,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,FALSE,FALSE,0,1,0.0173365303927831
hsa04371,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,1,0.0174833628632484
hsa04371,GErel,expression,1,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,PLIN1,0.526689591687546,0.00617901329380455,0.0924192126902241,TRUE,FALSE,0,2,0.0174833628632484
hsa04371,GErel,expression;indirect effect,1,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,PPARGC1A,-0.612471761557638,0.000603487342297342,0.0535181515702502,FALSE,FALSE,1,2,0.0174833628632484
hsa04371,PPrel,activation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,TRUE,FALSE,0,2,0.0186148363045659
hsa04371,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,TRUE,FALSE,0,1,0.0186148363045659
hsa04371,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,PLCB1,-0.272842529245825,0.0241401734901125,0.139290247145778,FALSE,FALSE,0,1,0.0241401734901125
hsa04371,PPrel,activation,1,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,TRUE,FALSE,0,1,0.0275013494997748
hsa04371,PPrel,inhibition,-1,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,TRUE,FALSE,0,0,0.0275013494997748
hsa04371,PPrel,activation;phosphorylation,1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,TRUE,FALSE,0,2,0.0322680307039496
hsa04371,PPrel,activation;phosphorylation,1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,PDE3B,-0.251160651153912,0.00607410795940263,0.0921663124080714,FALSE,FALSE,0,2,0.0322680307039496
hsa04371,PPrel,activation,1,RPS6KB2,0.257949387042562,0.0194903632172992,0.129212989472378,RPS6,-0.254641670484692,0.0351400983266956,0.166488706451921,FALSE,FALSE,0,2,0.0351400983266956
hsa04371,PPrel,activation,1,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,FALSE,FALSE,0,1,0.0372897668361851
hsa04371,PPrel,inhibition,-1,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,FALSE,FALSE,0,0,0.0372897668361851
hsa04371,PPrel,activation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,RRAS2,-0.222056434350108,0.0435466882379165,0.18158862820771,FALSE,FALSE,0,1,0.0435466882379165
hsa04371,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,RRAS2,-0.222056434350108,0.0435466882379165,0.18158862820771,FALSE,FALSE,0,0,0.0435466882379165
hsa04371,GErel,expression,1,PPARGC1A,-0.612471761557638,0.000603487342297342,0.0535181515702502,TFAM,0.204684764227013,0.0450726277413552,0.183603096059716,FALSE,FALSE,1,1,0.0450726277413552
hsa04371,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,FALSE,FALSE,0,1,0.0470625083212815
hsa04371,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,FALSE,FALSE,0,1,0.0470625083212815
hsa04371,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,RRAS2,-0.222056434350108,0.0435466882379165,0.18158862820771,TRUE,FALSE,0,0,0.0470625083212815
hsa04371,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,MRAS,0.215582340516216,0.00981604153926247,0.102730045301419,FALSE,FALSE,0,0,0.0470625083212815
hsa04371,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,FALSE,FALSE,0,1,0.0470625083212815
hsa04371,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,TRUE,FALSE,0,1,0.0470625083212815
hsa04371,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,PLCB1,-0.272842529245825,0.0241401734901125,0.139290247145778,TRUE,FALSE,0,1,0.0470625083212815
hsa04371,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,PLCB3,0.220882517229287,0.0128324083634766,0.11197248231415,FALSE,FALSE,0,1,0.0470625083212815
hsa04371,PPrel,inhibition,-1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,FALSE,FALSE,0,0,0.0470625083212815
hsa04371,GErel,expression,1,KLF2,0.219807606878075,0.0484805528099388,0.190204464766282,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,TRUE,FALSE,0,1,0.0484805528099388
hsa04371,GErel,expression;indirect effect,1,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,KLF2,0.219807606878075,0.0484805528099388,0.190204464766282,TRUE,FALSE,0,1,0.0484805528099388
hsa04371,PPrel,activation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,RRAS,0.206607547700293,0.0484884753146252,0.190204464766282,TRUE,FALSE,0,1,0.0484884753146252
