gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,consistent_both_datasets
LGALS1,0.449698514593165,8.97233591702205,1.81814184209059,0.079150250719414,0.241300433311134,-4.45111807087236,NS,NS,0.397815386141241,0.0902598477372901,0.272071863329415,NS,0.315277348576894,0.208063386752565,0.49204987681662,0.653162183724427,0.140268210533019,0.247272925406451,0.228609473092746,TRUE
SPTBN4,0.115704136556143,5.9681293170311,1.81786739758322,0.0791932371299291,0.241370019073195,-4.45154873317264,NS,NS,0.107355073648941,0.0851231182359305,0.264617523359622,NS,0.129826513058495,0.0598084066817114,0.30246910759022,0.19486930752886,0.0933658172672973,0.0369428695169574,0.615575371321879,TRUE
EMC10,0.138103975923921,6.07234221919212,1.81663955630709,0.0793857990663704,0.241893667031144,-4.45347485436227,NS,NS,0.127659010796531,0.0871434362805074,0.267576614298598,NS,0.129468728876067,0.115833949966208,0.385426361588506,0.236251541227332,0.0547040968138014,0.0404571635047104,0.664729768613606,TRUE
FBXL12,0.131752432386289,6.59398170021897,1.81650650947293,0.0794066887642373,0.241893667031144,-4.45368350426711,NS,NS,0.11621740393164,0.100271483415162,0.286422708411226,NS,0.0745302408956519,0.265850059835522,0.548096341099355,0.236436380889701,0.0572096866610663,0.0276025856609546,0.728058035764118,TRUE
SH3YL1,-0.288759573361344,5.35782324249071,-1.81638570536476,0.0794256602989831,0.241893667031144,-4.45387294419254,NS,NS,-0.226888592340788,0.101324295978066,0.287827344866774,NS,-0.321701320494723,0.063118022445465,0.308334472475845,-0.452541050975218,0.134471362319618,-0.125813715531216,0.106876247103905,TRUE
HMGN2,-0.185361049889213,9.68853672245941,-1.81604613150352,0.0794790090108076,0.241994581860984,-4.45440539664224,NS,NS,-0.174985714739074,0.0802475920724372,0.258120411684905,NS,-0.169438960697903,0.124147621950382,0.394661532126919,-0.335890364419893,0.0403648049480335,-0.035599742065324,0.776987804006976,TRUE
ZNF688,0.135488967790831,5.82934718846892,1.81470502921604,0.0796900020693098,0.242448221830771,-4.45650748309883,NS,NS,0.0968215036283038,0.166567050729181,0.374627227377373,NS,0.0923483371393336,0.215966129087076,0.499397069582842,0.285472948556874,0.0399968108835603,-0.0137297885835504,0.820801737644707,FALSE
SERPING1,0.162071626546646,11.776200945373,1.81460881113744,0.0797051582558416,0.242448221830771,-4.45665825146643,NS,NS,0.111399728885046,0.184035431795279,0.397258837047326,NS,0.114670519881003,0.205084438344274,0.489273575449832,0.377379035802886,0.0247404037108412,-0.0521372755195108,0.355520761552289,FALSE
ARPC5,0.16177939235368,8.41439883028281,1.81458941738276,0.0797082134410771,0.242448221830771,-4.45668863963859,NS,NS,0.171399425352968,0.0446218640708024,0.195430323369362,NS,0.125026985049131,0.177490651641734,0.461236831225273,0.124074000230893,0.437056959800977,0.199292410026861,0.0160873725179158,TRUE
NPM1,-0.213787840227259,8.76940171373973,-1.81446875537428,0.0797272241165265,0.242448221830771,-4.45687769981496,NS,NS,-0.151531533725718,0.146646352107069,0.349940228707559,NS,-0.188221760891874,0.136855786382291,0.411706864240886,-0.388353995615747,0.0825178961477924,-0.040112328488712,0.454749245914353,TRUE
PERP,0.367975348240579,7.60689794729954,1.81440032527059,0.0797380072137015,0.242448221830771,-4.45698491564748,NS,NS,0.297935808953426,0.102814454977452,0.289821609338429,NS,0.248200275767174,0.220451544109299,0.503480710812004,0.572708138814353,0.130868911105871,0.164287112720751,0.154449536092022,TRUE
ZBTB25,-0.136427274372609,5.23851671514071,-1.81432735585427,0.0797495069804189,0.242448221830771,-4.45709924014379,NS,NS,-0.125736580163107,0.0884821539460839,0.269349294038278,NS,-0.108069552392774,0.170560661735894,0.454820803084991,-0.277420775366633,0.0179299942088681,0.00384687202450508,0.968128093363605,FALSE
NUDT1,0.12943789627028,4.74935768211999,1.81411369215045,0.0797831879036083,0.24248903924397,-4.45743397598335,NS,NS,0.122689968158587,0.0796070220447838,0.257304337991402,NS,0.110248611305584,0.14755170078181,0.424293668015253,0.176838673743109,0.136872263097264,0.082278959498842,0.350703806605765,TRUE
BECN1,0.15110604647521,6.95639167327144,1.81366624669158,0.0798537604310222,0.242584352659314,-4.45813486517866,NS,NS,0.136911743285172,0.0935449453149315,0.276728461900262,NS,0.11777165209132,0.175257392329526,0.45903072237276,0.320189026571843,0.0164997282395667,-0.0171142653556226,0.860044656151634,FALSE
DMTF1,-0.176697415731115,6.64345532780343,-1.81365792798,0.0798550729895051,0.242584352659314,-4.45814789451927,NS,NS,-0.159482166964385,0.0954068522373581,0.279747939011916,NS,-0.112368077529511,0.236576306986862,0.517611113543065,-0.344528287275769,0.0263789906443276,-0.00972282414332224,0.930621990365534,TRUE
CASP2,0.110702578128002,6.19128693645062,1.81334026329706,0.0799052091412569,0.242675079614188,-4.45864540773504,NS,NS,0.104905367403447,0.0792305171918619,0.25685019004088,NS,0.110461670095903,0.0958389951782542,0.359470236519206,0.152313730616236,0.130412532869751,0.0693037274381768,0.349909400588863,TRUE
CEACAM3,0.102716543327996,5.99432774989534,1.81316958445809,0.0799321580190951,0.242695357799799,-4.45891268954057,NS,NS,0.109269153434994,0.0502760746849757,0.205681646973876,NS,0.118733463033018,0.0517497822448259,0.287894234681717,0.0501990908153718,0.612280893102486,0.154966049654332,0.0430521809863899,TRUE
CHRNE,0.179543977042896,5.52939198324557,1.81247085152498,0.0800425635350117,0.242968958073317,-4.46000669392053,NS,NS,0.16620713144877,0.0878459780289951,0.268562831706621,NS,0.135056264587431,0.187623403676372,0.470812387738809,0.369420090742111,0.0164480201765973,-0.00936338097418166,0.940480712249592,FALSE
ELAVL4,-0.120622807110711,4.12838983017486,-1.81153509638581,0.0801906244647806,0.243325551996628,-4.46147128396514,NS,NS,-0.0938359826406354,0.146816445324943,0.350206511940669,NS,-0.0890174039020036,0.193326407488775,0.476694663639863,-0.316884003328429,0.00507438878687613,0.0746370564732422,0.222391461546258,FALSE
DCLK2,0.10990123042949,5.80796853168249,1.81147155223365,0.0802006872852235,0.243325551996628,-4.46157071804316,NS,NS,0.113304545043176,0.0519148606749527,0.208565339597494,NS,0.115197493260656,0.0809974364936724,0.336351477524192,0.172179667906532,0.068453967799863,0.0479405400824322,0.609615061951049,TRUE
NDUFA3,0.210710211503304,8.84851594477376,1.81134156989572,0.0802212745823812,0.243326348948636,-4.46177410624596,NS,NS,0.181358800371738,0.103349106095273,0.290513148197372,NS,0.144329955722758,0.215857789145701,0.499371874715427,0.339539617355824,0.102160613694724,0.0825380985377869,0.416129619560032,TRUE
DUOX1,-0.118061948375705,3.783411935815,-1.81116214984842,0.0802496995009872,0.243350912468546,-4.46205483261324,NS,NS,-0.0928590120440156,0.133661378077089,0.332753758496992,NS,-0.0785949553405286,0.224267982577098,0.507669847984434,-0.223506126472993,0.0567217773247834,-0.0131557507789142,0.818043098573964,TRUE
CA4,0.21843972027395,4.40812368267646,1.81027343915433,0.0803906217886904,0.243699341126948,-4.46344501535577,NS,NS,0.148272765131216,0.186667044289381,0.400426062396071,NS,0.153435528281021,0.209546010210778,0.492837330592557,0.486458786172852,0.0265790662518248,-0.0482119014111819,0.514307191262571,FALSE
LRP5,0.251561067486907,7.67322603589985,1.81018087239018,0.0804053121827133,0.243699341126948,-4.46358978382258,NS,NS,0.18345582500805,0.157661215667522,0.363964534124869,NS,0.165574750041094,0.228351081731196,0.510517114936673,0.505751639938471,0.0433567777560208,-0.00133261428888432,0.988425102081873,FALSE
PDE7B,-0.204241318279687,5.89009438065591,-1.80997252482012,0.0804383854355973,0.243701992119075,-4.46391560471536,NS,NS,-0.206951087023855,0.0599498482992085,0.22377055938367,NS,-0.205909700175799,0.0944856800555437,0.357514343064114,0.127828498451829,0.289168195883583,-0.53461690125237,0.00229449943920156,FALSE
ZSWIM8,0.196412862037477,7.63616502163991,1.80991890582191,0.080446898835164,0.243701992119075,-4.46399945112219,NS,NS,0.172025582029818,0.10004231843692,0.286190355155748,NS,0.15313540587144,0.176637271857128,0.45991766391334,0.313868580968275,0.101808111582716,0.0795564069787789,0.436056285782818,TRUE
GTF2F2,0.0932075433853088,4.51789403281722,1.80971234365622,0.0804797030987899,0.243739692764663,-4.46432244327785,NS,NS,0.0911553707962582,0.0692043106141499,0.239247475215883,NS,0.0649877198047129,0.20996382807365,0.492837330592557,0.162258901279279,0.0220169943093333,0.0245084883377367,0.754992624065007,TRUE
TMEM19,0.167200747196094,5.29620075790992,1.80909619970559,0.0805776211323977,0.243974527111043,-4.46528570809043,NS,NS,0.191976529684011,0.0363516622390674,0.179169246737799,NS,0.201181830578048,0.0424313864656948,0.271967369637866,-0.0167235096543902,0.90212329369059,0.350186614981015,0.00265463417291663,FALSE
GABRE,0.341177632075251,5.86989684129471,1.80830138205326,0.0807040842970747,0.244292065108179,-4.46652792578544,NS,NS,0.335817087851449,0.0654579324838048,0.232402837395051,NS,0.395861986248786,0.0526019870716196,0.289412468561567,-0.0185369994573224,0.928977622527354,0.699056984875515,0.0250675679569603,FALSE
PDE4B,-0.189274055292669,4.89500507191252,-1.80808444174271,0.0807386310085458,0.244292065108179,-4.46686690637783,NS,NS,-0.187520236286193,0.0634404444504807,0.228974676201735,NS,-0.184021716000347,0.106510919508666,0.372508234067524,-0.0894908388125595,0.486211844372582,-0.288548173729513,0.0971754385543952,TRUE
FEN1,0.118535892256074,5.40532756796359,1.80805255138183,0.0807437104604964,0.244292065108179,-4.46691673403699,NS,NS,0.122153012004345,0.0578999451874175,0.220056553582147,NS,0.152094574346052,0.0268012066378021,0.241866627587047,0.0396432690586905,0.685476465333749,0.197026002069796,0.0467421793266723,TRUE
LAMA2,0.237258956827055,5.38278801396482,1.80750553661129,0.0808308806734666,0.244494012992102,-4.46777131922516,NS,NS,0.213416779174689,0.0983164239968857,0.284076706795036,NS,0.144545625463796,0.251428971135862,0.532766027651133,0.469394695762016,0.0219495617425784,0.00630758390706956,0.967906894872261,TRUE
HPSE2,-0.121611673636389,4.79852254677616,-1.80707111341251,0.0809001659194506,0.24459626003935,-4.46844986082916,NS,NS,-0.102256537604262,0.11888816591889,0.312761635121035,NS,-0.0821389564918951,0.221034884985453,0.503745729485802,-0.250873671234197,0.0366843014091655,0.00699082397367683,0.920131310682511,FALSE
AMFR,0.216516767533198,8.62790874677053,1.80703739686845,0.0809055454189631,0.24459626003935,-4.4685025185709,NS,NS,0.209095228819282,0.0555733654038168,0.215336107302736,NS,0.215281647559831,0.0991211856451085,0.361473368700077,0.236126294778213,0.289084771779233,0.197007288896573,0.0174778015706653,TRUE
PBK,-0.133520213179947,2.9558572604915,-1.80678551351976,0.0809457432516438,0.244612676486854,-4.46889587984997,NS,NS,-0.128004389708824,0.0786022475731165,0.255783122572805,NS,-0.133322546735025,0.0980178829188851,0.360975253475768,-0.18139489106577,0.119302264506572,-0.0858897938547664,0.354052081376933,TRUE
LAPTM4A,-0.160483736518634,10.2116189640002,-1.80674732226892,0.0809518396459169,0.244612676486854,-4.46895551860618,NS,NS,-0.149488132331505,0.082423504707315,0.260913325847693,NS,-0.149346458779922,0.119924220040938,0.389404058131303,-0.223132186842022,0.157293377104537,-0.0981549211458744,0.266640003549097,TRUE
ZNF544,0.150688939963239,5.61044490018292,1.80642275446858,0.0810036655794561,0.244707515598599,-4.46946231765161,NS,NS,0.151426422270928,0.0640709000994347,0.229864194183528,NS,0.116689126519445,0.179745985193686,0.462246891672248,0.125424986605088,0.29654232414816,0.175823995600175,0.164283986974082,TRUE
SLC17A6,-0.0694386927904849,2.8891643874788,-1.80621224545494,0.0810372941081213,0.244747347392136,-4.46979098033235,NS,NS,-0.0737360589559322,0.0463845498949377,0.197660148154039,NS,-0.0826850268674237,0.0445171578773435,0.27557363707733,-0.0504530279456633,0.435723163759143,-0.0883274919983439,0.0440829891404023,TRUE
LHCGR,-0.0802483681179421,3.04637563715708,-1.80606295691249,0.0810611499678665,0.244757651302723,-4.47002404267326,NS,NS,-0.0733213497122475,0.0910490071467782,0.272782460851158,NS,-0.0546846328238899,0.217656949620346,0.500809484168547,-0.150874739188441,0.0284288407903582,-0.00998233567535343,0.859196803098799,TRUE
TNFAIP1,0.14766811288229,7.67826780561941,1.80542933463807,0.0811624675899249,0.244965194505121,-4.47101305546064,NS,NS,0.140874915829297,0.0791115745439722,0.256600636337704,NS,0.109778260085907,0.191667630050451,0.475278555709196,0.231396942084608,0.0785586520238682,0.0643664715840652,0.52500242662323,TRUE
MCCC2,-0.155308652960059,9.01312789369496,-1.8053771983667,0.081170809104729,0.244965194505121,-4.47109442211674,NS,NS,-0.152068454749024,0.0709644367499476,0.24232351305487,NS,-0.160790810584838,0.0859072420162877,0.344179626246885,-0.215669402415486,0.115499443575421,-0.0952558665120602,0.393082443779904,TRUE
GTF2A2,-0.219147233033343,7.10074474764559,-1.80520605455428,0.081198196308099,0.244982910712652,-4.47136150529964,NS,NS,-0.204174166200164,0.087092376808396,0.267576614298598,NS,-0.261760965199551,0.04477489087229,0.276340041355445,-0.42861554908523,0.0219795683950521,-0.010747632879679,0.943803565848997,TRUE
PRM2,0.143038186978419,4.50494377663609,1.80491215468408,0.0812452458794842,0.244982910712652,-4.47182011227928,NS,NS,0.133832870505806,0.0660583073213025,0.23320026406589,NS,0.145203646423653,0.0930186495467529,0.355293205183545,0.17219817065334,0.247050198210098,0.114026978730411,0.0768052899729584,TRUE
SPRR1B,-0.166799463160267,3.7777908867175,-1.80487953001931,0.081250470100446,0.244982910712652,-4.47187101680226,NS,NS,-0.126424515916404,0.158744067455124,0.364847432466487,NS,-0.0868877609918428,0.292816853615978,0.57235353543099,-0.445310482724299,0.00333861674812208,0.110290581814153,0.168729803610484,FALSE
PDGFRA,-0.383144350160585,6.61342403559427,-1.80466329133182,0.0812851038670402,0.244982910712652,-4.47220839741123,NS,NS,-0.305824771725242,0.119238608016421,0.313328493233668,NS,-0.396729882227119,0.0872269925642222,0.346362041452361,-0.649037464704149,0.0956997954137643,-0.118607833140206,0.404355640708535,TRUE
CBX4,0.146043783008716,5.52009459156491,1.80465756760631,0.0812860207758571,0.244982910712652,-4.47221732726762,NS,NS,0.135357611970743,0.0851475791042095,0.264617523359622,NS,0.0991277540650422,0.220499853305442,0.503494992136707,0.200505622071843,0.149101105906378,0.0918598104714227,0.303747661395065,TRUE
TMEM45A,-0.282566266416838,7.69739717841815,-1.80456361793058,0.0813010722493878,0.244982910712652,-4.47236389943543,NS,NS,-0.213716785716372,0.141258972419366,0.343172162703865,NS,-0.266289242931529,0.117266140121044,0.387079200553546,-0.526399450620234,0.0668786478560366,-0.0399771290716223,0.698981489372658,TRUE
KEL,0.110537487513104,5.68321354938805,1.80444599064952,0.0813199204119679,0.244982910712652,-4.47254740288023,NS,NS,0.111999548463219,0.0600593812797574,0.223865832840505,NS,0.10470627181624,0.114439595755079,0.383769825371009,0.158621006678982,0.118680449922105,0.0626992924246015,0.478252908320177,TRUE
CCDC59,-0.186843492727033,4.74508031354115,-1.80415862576322,0.0813659823787276,0.245020431232703,-4.47299566439505,NS,NS,-0.186073987888442,0.0658244137698799,0.233118831310039,NS,-0.155651346730006,0.157507003982543,0.43842684298512,-0.297833365835967,0.0319967691062124,-0.0764198944808998,0.624146473707906,TRUE
SRPRA,0.14307170601879,9.86968644019887,1.80411294108319,0.0813733072653882,0.245020431232703,-4.47306692290754,NS,NS,0.149520656760615,0.0493031473014782,0.203820891661703,NS,0.100414612750463,0.209237184503384,0.492837330592557,0.116114285419512,0.423050345653123,0.169891588757863,0.0223897983082746,TRUE
SORT1,-0.447415593548955,6.13384766707501,-1.80382611297982,0.0814193089109889,0.245057634022459,-4.47351428205524,NS,NS,-0.408968417205718,0.0542020269546013,0.212895888025094,NS,-0.446541338276542,0.0991545725702518,0.361473368700077,-0.173846041301168,0.180519970965449,-0.719589382775069,0.145106444569399,TRUE
ZNF480,-0.123908666156173,5.29991446640019,-1.80378065774868,0.0814266010809673,0.245057634022459,-4.47358517237999,NS,NS,-0.121512061537344,0.0716818485073752,0.243523010876928,NS,-0.0953020175653132,0.182183516257725,0.464360454894078,-0.149372037118944,0.160662674208934,-0.098575210351377,0.24121796569218,TRUE
FRAT2,0.178010198999783,5.54053625115237,1.80330341152568,0.0815031970889116,0.245226508054398,-4.47432938322341,NS,NS,0.185180146287362,0.0578527510764369,0.220056553582147,NS,0.144505249845283,0.165835742560755,0.44885966344132,0.0774644753421195,0.590592379485273,0.278042934271436,0.0483614936601908,TRUE
HNRNPR,-0.193795874126607,7.17634156683439,-1.80301211236821,0.0815499795679618,0.245271444679041,-4.4747835546135,NS,NS,-0.132042045134118,0.187182081474765,0.401171478592173,NS,-0.204213294692373,0.0814407466244594,0.336906917272988,-0.428054924687407,0.0275077149297509,0.0392679771966356,0.557012146678154,FALSE
SOAT1,-0.100909694561478,5.04026029387853,-1.8029552994786,0.0815591063537639,0.245271444679041,-4.47487212618974,NS,NS,-0.0994598893569185,0.0640118332330531,0.229782582280394,NS,-0.0835466513080836,0.158392004514271,0.43940130156302,-0.0213845372210371,0.718966273026627,-0.180029111303242,0.0513458292881617,TRUE
EXTL1,0.137548259328722,4.69075129636842,1.80281829863492,0.0815811186279402,0.245276030189277,-4.4750857021331,NS,NS,0.119199718750568,0.11061821741989,0.301324527633885,NS,0.110338845973557,0.169537499273853,0.453560003384459,0.333316685993725,0.00804026387486906,-0.0572213488328875,0.492069363829454,FALSE
