gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,logFC_T2DvsLean,P_T2DvsLean,adjP_T2DvsLean,consistent_both_datasets
MRPL33,-0.214315971889985,7.03740124498604,-2.36270045233469,0.022845741701071,0.366838381145739,-3.27773134204845,NS,NS,-0.180000245961851,0.0358023149029889,0.395313430972449,NS,-0.188536790229883,0.0440516035126495,0.603813747661857,-0.32092944130611,0.0715651724484455,-0.111510126381579,0.138376206919597,-0.347316186663805,0.00441880583291648,0.0808898217609726,TRUE
GSAP,-0.28857974250225,7.53163302302493,-2.36245911786983,0.0228588283251625,0.366838381145739,-3.27814535090101,NS,NS,-0.301021013512114,0.0106950193923114,0.334577878733397,NS,-0.316655822215369,0.014036900620429,0.574315011351377,-0.249324312948029,0.276581711182041,-0.326433192429538,0.00378440647238154,-0.315015299911303,0.0340388046118677,0.163041828695374,TRUE
SLC17A1,-0.258031588362133,7.55787636316103,-2.36231728623812,0.0228665224464862,0.366838381145739,-3.27838864862168,NS,NS,-0.258492777604002,0.016281948647618,0.351190420097657,NS,-0.239613289081865,0.0371759958347343,0.600396824169248,-0.322399036283648,0.0357545425045257,-0.195962977866386,0.221132600960926,-0.380578169000297,0.00574892872638418,0.0872845149877783,TRUE
EMILIN1,0.38265862342554,5.73947003855243,2.36219046265027,0.022873404380756,0.366838381145739,-3.27860619267086,NS,NS,0.260537482299351,0.0661837340808068,0.443261670192665,NS,0.297834901650181,0.055235188875332,0.607531839865847,0.670203839198461,0.041280814540007,0.105382879644507,0.18215003284803,0.625043086517457,0.00292985667542887,0.0729003364986859,TRUE
ARHGEF28,-0.263972537254407,6.86023022203139,-2.36212337754104,0.0228770454296632,0.366838381145739,-3.27872126223765,NS,NS,-0.26314970029952,0.0112570254145106,0.334927994804919,NS,-0.232673305760787,0.0439255034877747,0.603813747661857,-0.25340699184191,0.0257563535208379,-0.274160741759314,0.158686430461114,-0.303483241921841,0.0471950195130758,0.190776698234602,TRUE
NAAA,-0.207480973271401,8.26251493701226,-2.36187476675196,0.0228905433452944,0.366838381145739,-3.27914767818222,NS,NS,-0.197056791237509,0.0237345908757511,0.361129106317225,NS,-0.174517672579984,0.0489564299194641,0.607531839865847,-0.333407204474848,0.0205651053875593,-0.0860521074680775,0.427930572658442,-0.353006505104701,0.000830672307928875,0.0518947764797611,TRUE
CD72,0.216008504115166,4.82924223814609,2.36141277232968,0.0229156456085031,0.366838381145739,-3.27994000285584,NS,NS,0.215082063255694,0.0169521647329408,0.352958810752639,NS,0.214716030299676,0.0277581338998083,0.589667253269333,0.295311149390687,0.0218628030611433,0.139538096170913,0.307714368990461,0.29245979240616,0.0142402439717155,0.114265550153738,TRUE
SCAF8,-0.167856649779873,6.96349963278714,-2.36093777822815,0.0229414800242533,0.366838381145739,-3.28075450579032,NS,NS,-0.116807731699826,0.0822023663246321,0.467817283654143,NS,-0.12728243130206,0.0562796392991966,0.607531839865847,-0.351071739385056,0.00818650513186331,0.00881504376798122,0.862712851795092,-0.262318381878191,0.00826466681562406,0.0970067382656716,FALSE
BAX,0.237153881766812,5.85890989608246,2.36080904032959,0.0229484864514657,0.366838381145739,-3.28097524063022,NS,NS,0.20635255179818,0.0264785149343615,0.376038885876839,NS,0.207283993573783,0.0450940576122852,0.603813747661857,0.319408429133773,0.105162852753512,0.157836996805811,0.0393299779198177,0.348659884328894,0.0119519281543289,0.108820515643845,TRUE
MAGEF1,0.14665835759205,7.05881591948342,2.36043115204594,0.0229690637518725,0.366838381145739,-3.28162312029902,NS,NS,0.139368494981495,0.0230947264688981,0.359606751510072,NS,0.133882215783236,0.0394562028411112,0.600396824169248,0.183571005523816,0.100785393421806,0.111064018514991,0.106436481781923,0.18255607571969,0.0331319832066251,0.161495681380899,TRUE
RARB,-0.221841821914523,5.82080348160966,-2.36008193777499,0.0229880944117607,0.366838381145739,-3.28222177273417,NS,NS,-0.227841481640069,0.0150939505647066,0.343268419477389,NS,-0.206086927179288,0.0373743219292282,0.600396824169248,-0.138046033971672,0.334106321581173,-0.302644903145129,0.0224559555503008,-0.321826133066677,0.00457592356102811,0.0818878279112534,TRUE
DDX19A,0.145281889960257,6.20346591437022,2.35917908754174,0.0230373615872517,0.366838381145739,-3.28376921883892,NS,NS,0.139677374142141,0.0220405735076977,0.359370688348681,NS,0.122172073949206,0.0493531157215972,0.607531839865847,0.176320309924794,0.106363196966266,0.115351984994454,0.111274363082309,0.192147109402626,0.0143943352727883,0.114876616566974,TRUE
LUZP2,-0.162261607639493,4.15781618297838,-2.35875207732419,0.0230606959594668,0.366838381145739,-3.28450094728709,NS,NS,-0.154885123079382,0.0235280621339808,0.36008463735551,NS,-0.142457187263343,0.0448335094700085,0.603813747661857,-0.218209078232731,0.0611393718362425,-0.108312260996011,0.209951637621322,-0.193401619201342,0.0159630424682835,0.119592956464512,TRUE
UBR2,-0.187546776110883,8.01105416889743,-2.35846124480837,0.0230766009433622,0.366838381145739,-3.28499926581565,NS,NS,-0.185977088248626,0.0119908674581423,0.334927994804919,NS,-0.153875810305003,0.0515945434848176,0.607531839865847,-0.193525749142475,0.216413039535255,-0.181781337830422,0.00326787197802576,-0.307120662628408,0.0033058220171921,0.0733880321795596,TRUE
TAS2R8,-0.191988613993472,3.20200148991653,-2.35833560269473,0.0230834750830058,0.366838381145739,-3.28521452995575,NS,NS,-0.192018928552869,0.0147813435690372,0.341625956000991,NS,-0.167186448438225,0.0458226957861622,0.605974681355368,-0.207833884070752,0.0397464588233856,-0.176709246418953,0.176825141532145,-0.197272896866377,0.0607088428901287,0.214680316146028,TRUE
CCDC7,-0.205686254149592,5.52071614974304,-2.35721877695877,0.0231446599274411,0.366838381145739,-3.28712763774482,NS,NS,-0.175405947972038,0.0404197483873225,0.401166530163583,NS,-0.177149996711619,0.0471381419183869,0.606055735974102,-0.365394520618735,0.0202267233596803,-0.0516818543400591,0.572466783780306,-0.271022692307989,0.00771670690282011,0.0951435788265318,TRUE
COLGALT1,0.181739239978066,7.34274169595247,2.35635486275044,0.0231920891321419,0.366838381145739,-3.28860706346922,NS,NS,0.136776466672253,0.0573972799945665,0.431071401691964,NS,0.155861224723362,0.0474747243233019,0.606055735974102,0.316833424785724,0.0379745065297065,0.0514698474849666,0.367948706260035,0.2882062201795,0.00703828693919073,0.0925960123472433,TRUE
PRRG2,0.159981914864022,4.67381618782022,2.3557839824613,0.0232234786160626,0.366838381145739,-3.28958446339238,NS,NS,0.160021937680296,0.0162119441552199,0.351190420097657,NS,0.161474694672464,0.0259076080430459,0.58699718624882,0.117219879033045,0.205753254223088,0.201216735129607,0.060426384976152,0.24499882340498,0.00439707917907489,0.080743992207725,TRUE
WT1-AS,-0.187220929768429,4.58269289636169,-2.35478491572165,0.0232785036054995,0.366838381145739,-3.29129454730102,NS,NS,-0.184917453379169,0.0169376381877786,0.352958810752639,NS,-0.170266797782633,0.0407110305780933,0.600396824169248,-0.143103993564935,0.179141915367084,-0.229762261107511,0.0688994126427546,-0.295446441012517,0.0022162831712945,0.0673929620327312,TRUE
KRR1,-0.151043903423796,5.92276444095641,-2.35470584835454,0.0232828633529966,0.366838381145739,-3.29142986310346,NS,NS,-0.146567648240188,0.01947163196774,0.358739282494911,NS,-0.137786935846408,0.0402137748653134,0.600396824169248,-0.174043725420391,0.130907919755372,-0.128865503641368,0.0530883337215177,-0.164790780483757,0.0514412576406465,0.198352761421386,TRUE
CUL9,0.14447387275675,6.16661515321936,2.35445216844949,0.0232968561333103,0.366838381145739,-3.29186398848435,NS,NS,0.128239237340588,0.029082239035555,0.383094668533313,NS,0.124819480595318,0.0469292235093265,0.606055735974102,0.197933872235538,0.0949987085860055,0.0929231589736339,0.111692283675457,0.206950984731012,0.012934467164196,0.111392275945284,TRUE
NR1H2,0.316604855484212,6.10898593698748,2.35333645679655,0.0233584877010074,0.366838381145739,-3.29377291838047,NS,NS,0.208350805954912,0.0928326657689195,0.481043637846617,NS,0.270582774763303,0.0483584767106405,0.606535203598396,0.641550797704478,0.0142550862374209,0.0032641254860951,0.968358244895855,0.450595361445176,0.00771036329814773,0.0951435788265318,TRUE
PSPC1,0.116778821423992,6.10662676765077,2.35304478894113,0.023374623495971,0.366838381145739,-3.29427184067385,NS,NS,0.114499129551767,0.0199780389192313,0.358739282494911,NS,0.121188108444628,0.0219393722309166,0.579819347347757,0.133947749836859,0.0691358266549051,0.100223069025868,0.139648887570391,0.113911247037567,0.0691700713106783,0.229391715715081,TRUE
ITGA10,-0.152585685919901,4.9614774287759,-2.35191299110621,0.023437332320221,0.366838381145739,-3.2962074531254,NS,NS,-0.139137581164025,0.0305097964139976,0.387778348463129,NS,-0.133475943491761,0.0458767351148842,0.605974681355368,-0.267966767585166,0.0175775281766739,-0.0413253571712521,0.602263323577972,-0.232458547355085,0.00178709724389563,0.0626810135863378,TRUE
ZNF507,-0.203906308807949,6.58314359882743,-2.35173146124153,0.0234474042960287,0.366838381145739,-3.29651784485134,NS,NS,-0.191649288392401,0.0180885869734711,0.35499305415964,NS,-0.171271167216794,0.0502635533110332,0.607531839865847,-0.238988787898818,0.159364657685509,-0.170076775398899,0.0154740231361268,-0.203554157712867,0.0489664304953032,0.193729711133434,TRUE
SCN7A,-0.303052185963885,3.96665496001409,-2.35140095621059,0.0234657519796044,0.366838381145739,-3.29708291973114,NS,NS,-0.26957953802586,0.0164762394408096,0.351190420097657,NS,-0.30960437851181,0.0243949735082914,0.583856862128002,-0.098377366244634,0.125892816213205,-0.500417190693163,0.0394145700612846,-0.341718996478992,0.0313169836031513,0.157677960293214,TRUE
CCDC30,-0.159956992687332,5.08014194064372,-2.35115645141696,0.023479333743785,0.366838381145739,-3.29750092039854,NS,NS,-0.128074194928962,0.0512034805152,0.420718372754127,NS,-0.130685461520473,0.0530859286628322,0.607531839865847,-0.289042174645074,0.0241389832820108,-0.0354819957995091,0.588098643011983,-0.158434769210509,0.0501835891711913,0.195891075825726,TRUE
MLF1,-0.164464828750743,3.78735615340657,-2.35097375375467,0.0234894868549106,0.366838381145739,-3.29781323630628,NS,NS,-0.116406533733512,0.0759535289678802,0.456483759439489,NS,-0.136038371885869,0.0520247180017387,0.607531839865847,-0.317817389636501,0.0205265917653781,-0.0165891450394762,0.744427628523788,-0.177958694698983,0.0164927029123687,0.121209723306862,TRUE
KAT8,0.132802891835914,6.76416736514391,2.35066518731442,0.0235066438711829,0.366838381145739,-3.29834068114479,NS,NS,0.116596385042883,0.0267329850799001,0.377544261750327,NS,0.135719051551904,0.0242013165892038,0.583856862128002,0.175148230823425,0.121386292474831,0.0919698863836714,0.0558354888397467,0.106187113191484,0.124233536226457,0.313438721870721,TRUE
JAK2,-0.15091948388812,5.15058331715099,-2.35053176538027,0.0235140659308696,0.366838381145739,-3.29856872906248,NS,NS,-0.156071374978807,0.0143970401657528,0.339306162402481,NS,-0.133187617881209,0.0449182638240664,0.603813747661857,-0.12936955527923,0.233198171685853,-0.171699772189551,0.0259614984491003,-0.151531454885088,0.0412246198696102,0.17920884135039,TRUE
TRABD,0.181585327742982,6.3962146822447,2.35033211162566,0.0235251763008898,0.366838381145739,-3.29890996451337,NS,NS,0.171326730638748,0.0238217499316863,0.361921307337751,NS,0.150154983068415,0.0519348012014808,0.607531839865847,0.225432140415863,0.107618882420967,0.13930447266556,0.0874139597768192,0.293878233811801,0.0022354963710521,0.0673929620327312,TRUE
LBP,0.324363495430344,10.2614542333462,2.35013023845922,0.0235364149747473,0.366838381145739,-3.29925497196121,NS,NS,0.265211385459032,0.0463462274198036,0.417534484148768,NS,0.270095191636748,0.0513083081247527,0.607531839865847,0.563437574124136,0.0291856016170695,0.0938277766898988,0.438391455312104,0.506828003921743,0.0028071451764918,0.0720297821240694,TRUE
STK11,0.264055434528803,6.95707930818477,2.34953933405421,0.0235693395214622,0.366838381145739,-3.30026472275553,NS,NS,0.246386213830708,0.0174612242376488,0.354195685159954,NS,0.223334974370615,0.0497935237151152,0.607531839865847,0.311261587992315,0.163949323744498,0.218535215117559,0.00962244091782854,0.361718399445679,0.0152807357479114,0.117044765434418,TRUE
PKN2,-0.211891420566155,7.30862825681847,-2.34953376979287,0.0235696497526628,0.366838381145739,-3.30027423021947,NS,NS,-0.16886379435872,0.0324885266175478,0.389965020944628,NS,-0.218862377961767,0.0228104514518528,0.583856862128002,-0.308181026699343,0.0912918811070441,-0.119040728937724,0.0197992885322526,-0.171686845983582,0.130157496129889,0.320362981839439,TRUE
LINC00312,-0.174595172004294,3.7780927631364,-2.3494938272731,0.0235718768255117,0.366838381145739,-3.30034247816591,NS,NS,-0.165936542330264,0.0236054765786188,0.360196831674126,NS,-0.148676620402793,0.0492119300919031,0.607531839865847,-0.21420657557921,0.110097505428938,-0.136398461414194,0.0950162411138017,-0.16067617343149,0.0328411469394603,0.161401564515278,TRUE
VAX2,0.128961423851873,5.23552437810755,2.34946533611152,0.0235734655211948,0.366838381145739,-3.30039115919126,NS,NS,0.127939053282185,0.0183015207581231,0.355043799745231,NS,0.122919525852122,0.0346137883729937,0.600396824169248,0.181462026792201,0.0316957279675206,0.0783358424451287,0.333496574451065,0.135780572383849,0.0436091015897905,0.183361651046096,TRUE
GGA3,0.124002922721337,6.51041441201084,2.3484257261788,0.0236315010761404,0.366838381145739,-3.30216718252376,NS,NS,0.107858730477512,0.0380090301643189,0.400040173983845,NS,0.0988719645939788,0.0550031047664444,0.607531839865847,0.222311423413503,0.0193740812869109,0.0292054399110347,0.614855939830962,0.138765025681469,0.0490889072812729,0.193799985355984,TRUE
SDS,-0.649474382938814,9.3598938284372,-2.34841365529534,0.0236321756789198,0.366838381145739,-3.30218780054886,NS,Down,-0.646250247421963,0.0165152193881541,0.351190420097657,NS,-0.728131882881598,0.0119551784448404,0.574315011351377,-0.42505360310094,0.209692567213937,-0.865880134925336,0.0496690846180138,-0.815181833464073,0.0119473527145538,0.108820515643845,TRUE
SYN3,-0.133505850195183,4.66765105392084,-2.348247524642,0.0236414619442403,0.366838381145739,-3.30247155708557,NS,NS,-0.133092589986119,0.0163877246750521,0.351190420097657,NS,-0.127439495962835,0.0345269942930135,0.600396824169248,-0.120831820735614,0.116357748981509,-0.145727235745481,0.110920236850297,-0.153257536658611,0.0239383312196766,0.140669606252777,TRUE
NXF1,0.216523417153266,8.47862239769115,2.3471845060748,0.0237009595452746,0.366838381145739,-3.30428688386682,NS,NS,0.182347234501595,0.0375214385866639,0.399460526291147,NS,0.180862547934349,0.051171946155858,0.607531839865847,0.328273271693264,0.0654349866893034,0.108764628846837,0.148794155898051,0.310357237293099,0.00297597945912904,0.0729003364986859,TRUE
MXD4,0.210002872312807,7.07792723621704,2.34701161549457,0.0237106490165402,0.366838381145739,-3.30458207457016,NS,NS,0.208987866262128,0.0173217100510104,0.354195685159954,NS,0.191534506060517,0.0408221696352963,0.600396824169248,0.215852580349092,0.191136256937587,0.204362082420673,0.029760486212439,0.389168795663889,0.000746863066348461,0.0493844708663525,TRUE
PCGF2,0.149818057551961,6.54476116642154,2.34675397352471,0.0237250948954799,0.366838381145739,-3.30502193932475,NS,NS,0.158107939764247,0.0129357866581077,0.336667908414924,NS,0.140353158629456,0.0371142231896356,0.600396824169248,0.103094830010591,0.362959894079394,0.194872598395424,0.0134416668427294,0.180105023026555,0.0347454045752639,0.164973052902391,TRUE
C1QBP,0.268881933778956,7.63901996217119,2.34636258103128,0.0237470552445663,0.366838381145739,-3.30569008572718,NS,NS,0.200564050128692,0.0523706738637329,0.422417495750917,NS,0.220930968624608,0.0529480729429894,0.607531839865847,0.439908549233576,0.0539157648958678,0.103963411733428,0.129990580435109,0.383914297426473,0.00480205081804213,0.0831984839270627,TRUE
MYO1C,0.190015318036343,8.18611031282111,2.34390274572104,0.0238854909124737,0.368501413922854,-3.30988742751604,NS,NS,0.185345155682358,0.021171392430211,0.359370688348681,NS,0.161720503818216,0.0494968829556682,0.607531839865847,0.223784080298968,0.117515625036631,0.157452582997385,0.0975901251356257,0.256548857391696,0.00356940584540449,0.0746093644733451,TRUE
SAFB,0.241073994787886,7.91129449195928,2.34190162053797,0.0239986454513126,0.369770634933224,-3.31329969928044,NS,NS,0.160054902524072,0.081919245461099,0.467186219267681,NS,0.19622605381049,0.0542345986595997,0.607531839865847,0.445064200555499,0.0319423459657718,0.0443691535119711,0.418575379367552,0.345204569176479,0.0105775561511099,0.104570191776291,TRUE
CHRM5,-0.18165062358095,4.82377668333563,-2.33951685813636,0.0241341215812392,0.370912641067928,-3.31736338465957,NS,NS,-0.152787939971405,0.0432000858608096,0.408201600572701,NS,-0.143519995383468,0.0570779453421372,0.607531839865847,-0.307563852821901,0.0342222060427072,-0.0602342953843183,0.431764909443397,-0.291561196458902,0.00342901335191701,0.0735701574357536,TRUE
CREBZF,0.124461028164922,6.39256897766417,2.33950623430386,0.0241347266448309,0.370912641067928,-3.31738148118546,NS,NS,0.107454390906965,0.0400609137449625,0.401166530163583,NS,0.130851651763766,0.020767014758347,0.574315011351377,0.223626446419444,0.0174824526460956,0.0288372319909174,0.617873151660761,0.124272644356614,0.0738191355523235,0.236933697274107,TRUE
