gene,module,GS_T2D,GS_p,MM_green,MM_magenta,kME_own,hub
CATSPERH,turquoise,0.145653495333604,0.376295376378519,0.480590655839143,-0.409573826077632,0.744680032338346,FALSE
CAV1,tan,-0.0956975446693018,0.562238735955976,-0.252337130783233,0.107167931551076,0.675774873387888,FALSE
CAV2,blue,0.0968802592735541,0.557394868143878,0.0174316245173313,0.0243729203180122,0.437577883249906,FALSE
CAVIN1,salmon,0.00731612592568416,0.964742424559605,-0.0180490710938862,-0.227862647623583,0.763301198691629,FALSE
CAVIN3,yellow,0.0669608520441568,0.685462712693443,-0.324660235623761,0.136208816623303,0.547142452827507,FALSE
CBFA2T2,yellow,-0.183058287770393,0.264652446565922,-0.469008389205032,0.387821876992739,0.456882904646889,FALSE
CBFA2T3,turquoise,0.0789871886980116,0.632668799277785,0.303106206549442,-0.238951719073461,0.53438877805972,FALSE
CBFB,blue,0.0185545404982004,0.910734117770828,-0.246698255957796,0.071999660811764,0.457473499965173,FALSE
CBL,grey60,-0.0673476352019535,0.683739961890088,-0.136930034672473,-0.205274382528944,0.708240600660943,FALSE
CBLC,turquoise,0.286238184437173,0.077300336928621,0.381379919043333,-0.134884078503556,0.688503608332217,FALSE
CBR1,turquoise,0.155156915885888,0.34560021661884,0.34180468714255,-0.0812912856189357,0.553465623099105,FALSE
CBR3,turquoise,0.0770146149110024,0.641214673465748,0.248511226358589,-0.23002377338774,0.432532922587657,FALSE
CBR4,magenta,-0.346606862314368,0.0306458414748847,-0.401879882103311,0.635759778233709,0.635759778233709,FALSE
CBX1,blue,-0.12984311230016,0.430795227137028,-0.213147804782224,0.203018474114037,0.506185960903287,FALSE
CBX2,blue,-0.0833787409352759,0.613812373191967,-0.323446244698531,0.186890794217913,0.312544449443483,FALSE
CBX3,blue,-0.0277440359092716,0.866853571510343,-0.344572217319837,0.439315708040287,0.628706134534285,FALSE
CBX4,brown,0.325245156181281,0.0433446551765504,0.359593135053114,-0.158563480113184,0.447433707787931,FALSE
CBX5,blue,-0.185019674073529,0.259478879243617,0.0974339786333207,0.100996904177832,0.344470944813959,FALSE
CBX6,green,0.155040971977507,0.345965216722828,0.371933734278264,-0.670414969791046,0.371933734278264,FALSE
CBX7,turquoise,0.0923247887838008,0.576158027549402,0.163571965475091,-0.0524342713394626,0.604244938109001,FALSE
CBX8,lightcyan,0.081526482775392,0.621736676885562,-0.0331470368288053,-0.079127703699039,0.475455253579376,FALSE
CBY1,blue,-0.431175977532382,0.00613551171971804,-0.224425103234223,0.330521380818988,0.401039668282914,FALSE
CC2D1A,turquoise,0.293097152405654,0.0701657174088922,0.659705480997587,-0.510907864257585,0.844559616351882,FALSE
CCDC134,turquoise,0.30069245822681,0.0628807374349474,0.354344035157579,-0.414454862470411,0.573174898509243,FALSE
CCDC177,purple,-0.133309477279962,0.418485474033981,-0.36498193805807,0.0187372018097019,0.50349579961769,FALSE
CCDC22,turquoise,0.35764491155025,0.0253952513992023,0.577723401955912,-0.402888679911991,0.741007047049587,FALSE
CCDC25,blue,-0.445209628574472,0.00451030040698628,-0.242143775747584,0.501258602392279,0.573512043066548,FALSE
CCDC28A,blue,-0.18048262020733,0.271549160569686,-0.157675548055763,0.506991545853682,0.535616873680995,FALSE
CCDC30,yellow,-0.309241434179294,0.0554123030990875,-0.452796932964254,0.252474119102501,0.673959000366269,FALSE
CCDC47,blue,-0.230053600633693,0.15885874351574,-0.108868654051991,0.30381939222081,0.747928042302724,FALSE
CCDC51,green,0.00922837295322977,0.955535206163472,0.6200331768025,-0.31970459776046,0.6200331768025,FALSE
CCDC57,turquoise,0.125802708433892,0.445394279228118,-0.00289572934967644,-0.306481852202485,0.0494061602399624,FALSE
CCDC68,blue,-0.167935109001557,0.306821991200204,-0.40992812905764,0.421889503080168,0.31381763281847,FALSE
CCDC69,turquoise,0.218195858901724,0.18205865728403,0.592758101177866,-0.358352394875235,0.62729636763568,FALSE
CCDC7,yellow,-0.307752640231063,0.0566592963161961,-0.503426049298813,0.307484375410438,0.708268207728869,FALSE
CCDC71,brown,0.112666290641153,0.494677594776687,0.26816691443079,-0.229483542987649,0.499576478899671,FALSE
CCDC82,grey,-0.0938116417320038,0.570002618474467,0.131115169154311,-0.0442780998983135,,FALSE
CCDC85B,turquoise,0.234179236104496,0.151313340453584,0.445092619093947,-0.437299106218997,0.617027671840638,FALSE
CCDC86,blue,0.129960858421693,0.430373812049302,0.00284216257799806,-0.064541930727578,0.368469608687004,FALSE
CCDC9,turquoise,0.263449523436069,0.105128051590828,0.247596416269528,-0.423970733197938,0.601311583945722,FALSE
CCDC90B,blue,0.00726979859811439,0.964965545259117,-0.168771347995712,0.328253017647666,0.604865151995173,FALSE
CCDC92,turquoise,0.102029475951421,0.536536168881208,0.475884900504099,-0.204871363016254,0.581575021409962,FALSE
CCDC93,grey,-0.117692622861107,0.475497608682228,0.0499840384689932,0.0294020924303038,,FALSE
CCHCR1,turquoise,0.164248359354574,0.317714862242617,0.328249204890827,-0.501789714100953,0.383404098985841,FALSE
CCL11,yellow,-0.240355548542544,0.140511722221458,-0.467531524585083,0.24181592430525,0.718812609777269,FALSE
CCL16,blue,-0.126849964446265,0.441584539088773,-0.365854036437388,0.335105108333728,0.268938367895133,FALSE
CCL18,lightyellow,-0.0989216171850485,0.549080514759334,-0.259387532599698,0.178091146741836,0.623317305791752,FALSE
CCL19,salmon,0.0205750751095789,0.901058897928982,0.0280294432894207,0.0376134083363482,0.575535681081619,FALSE
CCL2,lightyellow,-0.00659433867653395,0.968218971249,-0.245936277236977,0.160594832295823,0.638021990015278,FALSE
CCL21,salmon,-0.0392165953790153,0.812633162754069,0.0309231165011395,-0.106470435457364,0.750657863494235,FALSE
CCL22,grey,0.275355363721392,0.0897685515995938,0.0672631739703328,-0.185363346363675,,FALSE
CCL24,grey,0.0786198667052789,0.634256649900111,0.111149115222808,-0.0838697054876355,,FALSE
CCL25,purple,-0.18114688237614,0.269759319203426,-0.475923980222548,0.287766769016159,0.718697506043701,FALSE
CCL4,grey,0.0468162190406396,0.777169131272888,-0.238468851492258,0.308210587785564,,FALSE
CCL5,grey60,0.231965376303994,0.155329045345361,0.0819209645262187,-0.302300881781762,0.702958119996292,FALSE
CCN1,grey,0.412061345393882,0.00914609283059609,0.0735522474058517,0.0211502942356625,,FALSE
CCN2,salmon,0.109672201166956,0.506288224115361,-0.170002759049569,0.158557855341842,0.466531429396168,FALSE
CCN3,black,-0.0467186305046072,0.777621887524115,-0.233965956375896,-0.0857801218070915,0.64504163200045,FALSE
CCN4,black,-0.238302241737854,0.144037660530629,-0.534698244827471,0.162682781664815,0.646193942591702,FALSE
CCN5,turquoise,0.331827158928542,0.0390444702220457,0.147698168092905,-0.313246174163099,0.547976559900002,FALSE
CCNA2,blue,-0.172310936764704,0.294204919082017,-0.164118632895337,0.0877593867400559,0.343443893971836,FALSE
CCNB1IP1,magenta,-0.304566201741274,0.0594034439529817,-0.519169338424242,0.65889236065627,0.65889236065627,FALSE
CCNC,blue,-0.0797900889254382,0.629203696367959,-0.0594093211312259,0.294384972859721,0.726500839499229,FALSE
CCND1,turquoise,0.480514108617954,0.00196069408122369,0.729207691353844,-0.60834792258036,0.682324495773465,FALSE
CCND2,black,-0.101453662942458,0.538849865197034,-0.487618188426462,0.094840504786522,0.82415199287751,FALSE
CCND3,greenyellow,0.291862146045711,0.0714105892094672,0.403016986634631,-0.546308550784307,0.640738169285289,FALSE
CCNF,turquoise,0.14581588034071,0.375757729196347,0.568094177335884,-0.408825127246176,0.487017772957814,FALSE
CCNG1,blue,-0.290059397330173,0.0732588130970932,-0.744524251896821,0.785764832934878,0.744224875934691,FALSE
CCNG2,brown,0.00348796370630806,0.983186892281373,0.137302516920023,-0.244214841144956,0.266891829347049,FALSE
CCNH,blue,0.0126888065969159,0.938888931098924,-0.0470734419546051,0.162023753276773,0.357864546310625,FALSE
CCNI,salmon,0.149851827811421,0.362541503149575,-0.0291562941220991,0.161225971770349,0.57824750207705,FALSE
CCNJL,grey,-0.0860745206919532,0.602356386754312,-0.20242992188331,0.11167102787106,,FALSE
CCNL1,grey,-0.0583861345301908,0.724043765891908,0.0727281614953125,0.226613217037761,,FALSE
CCNL2,turquoise,0.296799598237175,0.06653577290361,0.56868677526852,-0.337330467709472,0.850286665453666,FALSE
CCNP,grey,0.0932802162010633,0.572199206968502,0.225908810218836,-0.260493993221903,,FALSE
CCNT1,yellow,-0.352667869406035,0.0276620479512125,-0.434041516138465,0.363000203778317,0.719318443624756,FALSE
CCP110,red,-0.195940289606798,0.231905338793991,-0.106309531188064,0.226481924023297,0.53704090110001,FALSE
CCR1,lightyellow,-0.0467763111829418,0.777354272662322,0.0413003326976803,0.0422775046624308,0.687179151639316,FALSE
CCR2,grey60,-0.0198095547513847,0.904722968227924,-0.144480282133197,-0.205736725994592,0.687432864700361,FALSE
CCR4,red,-0.226771244247268,0.165054059111062,-0.30103035613953,0.059214769599439,0.612337106701994,FALSE
CCR5,grey60,-0.193922677544539,0.236843015606959,-0.427630752019255,0.0585002143565619,0.633202539836149,FALSE
CCS,turquoise,0.185710342557959,0.257673194557405,0.37027301529646,-0.0515807151188283,0.767586364838818,FALSE
CCSER2,blue,-0.168972531115507,0.303800119432403,-0.426527030848585,0.329366378635152,0.63131747385874,FALSE
CCT2,blue,0.0466600996093928,0.777893472904921,0.241167211540681,0.235969679202884,0.481004705683633,FALSE
CCT3,turquoise,0.10308500223657,0.53230740180547,0.589332313350071,-0.234853036756265,0.489000961905924,FALSE
CCT4,brown,0.197445939771145,0.22826655414719,0.387083086530311,0.0505604285958487,0.583993452963581,FALSE
CCT5,blue,0.119189866842766,0.469860890513862,0.466272234098287,-0.224817732589223,0.396968809338416,FALSE
CCT6A,blue,-0.01014182763692,0.951138976203123,0.118310716580622,0.0732719627517902,0.551817509010539,FALSE
CCT6B,magenta,-0.560732709930738,0.000204893363290053,-0.367741565905055,0.569481091613927,0.569481091613927,FALSE
CCT7,brown,0.191879803349333,0.241914612327866,0.776227666416584,-0.410649089355998,0.910096463591599,FALSE
CCT8,blue,-0.163161054940774,0.320973234489069,-0.179650058953118,0.478003696695957,0.608088255209323,FALSE
CCT8L2,grey,-0.134163356806595,0.415483955896231,-0.121316594973014,0.258070233005611,,FALSE
CD101,grey,0.0761807827307605,0.644840960259135,0.168871631504264,-0.220375522277119,,FALSE
CD14,brown,0.157698566100552,0.337658109235215,0.491793843791964,-0.0896153495478029,0.748207878531938,FALSE
CD151,green,0.406893012715851,0.0101500841336126,0.863753035192149,-0.72941029985944,0.863753035192149,TRUE
CD160,blue,-0.0202766692735594,0.90248694507607,-0.165611234312603,0.119220464918091,0.373948180415206,FALSE
CD163,greenyellow,-0.000388131815456438,0.998128948591261,0.125541188003645,0.105550202504446,0.573848713431229,FALSE
CD164,blue,0.0304875296877532,0.853823085959171,-0.168231517823199,0.414109748709863,0.597948578985433,FALSE
CD177,purple,-0.154537413762136,0.347553186301326,-0.364318448093289,0.0709515455211493,0.72836164959634,FALSE
CD180,grey60,-0.050597602120378,0.759682851419667,-0.206819042397716,-0.0357321850397283,0.682581218131277,FALSE
CD19,magenta,0.189632737365574,0.247577166275612,-0.208494326930265,0.262562130988582,0.262562130988582,FALSE
CD1C,black,-0.0648488045217553,0.694897353216411,-0.14508969709403,-0.133858773012555,0.618440731092266,FALSE
CD1D,grey,0.0422180967428732,0.798578215082506,0.0543053178090539,-0.0541668778892429,,FALSE
CD2,tan,-0.0499863132272049,0.762501921491066,-0.300965601826081,-0.0516672316318359,0.703190807552324,FALSE
CD200,black,-0.270415125792855,0.0959167240282392,-0.384364768288787,0.115024659808014,0.75007125152929,FALSE
CD22,grey,0.177502081613871,0.279675977625412,0.15632820389087,-0.202827828813012,,FALSE
CD24,grey,0.252298731946195,0.121254350733112,-0.019535894176023,-0.106490302511417,,FALSE
CD244,grey60,-0.000862918600510923,0.995840177474414,-0.0146149952413674,0.0152421126859898,0.468024234140231,FALSE
CD247,grey,0.395618497832621,0.0126706292155874,0.112547221631245,-0.200451654242222,,FALSE
CD248,midnightblue,0.222958427904034,0.172467301406834,0.12036223471968,-0.516080335873207,0.603117891432754,FALSE
CD27,brown,0.0992017036288643,0.54794433084371,0.12925561399143,-0.221315381632924,0.296690765756652,FALSE
CD28,purple,0.14129715223672,0.390888289952042,0.0560455110873355,-0.216685730985328,0.340349634172563,FALSE
CD2BP2,turquoise,0.32840886606775,0.0412321797229329,0.529799033461698,-0.362518593904412,0.685102462842796,FALSE
CD300A,grey,0.128102844594315,0.437050375711353,0.170578240145974,-0.214161076955804,,FALSE
CD300C,turquoise,0.339603649482197,0.0344183141310107,0.285145353602127,-0.315537538976532,0.329738137395547,FALSE
CD320,turquoise,0.39040782284466,0.0140040178410149,0.697035477533025,-0.551507682705223,0.768350920399593,FALSE
CD33,lightgreen,-0.118154289616077,0.473755776250124,-0.395486491022151,0.121679327549517,0.760416434420606,FALSE
CD34,black,-0.29435704953914,0.0689134110534341,-0.420298135223985,0.0336837278097681,0.761917154624993,FALSE
CD36,blue,0.11212812880433,0.496754392823883,0.208815442249235,-0.153587349748977,0.21304197482922,FALSE
CD37,salmon,0.20822939665212,0.203344254876562,0.284493657871463,-0.285744155201023,0.619454375822038,FALSE
CD38,brown,0.0361709176748579,0.826954351617377,0.173768496117258,-0.0852332400713567,0.33361293892536,FALSE
CD3D,tan,0.0539445805850048,0.744302748686344,-0.0458756397786932,-0.168602234840188,0.701310154445172,FALSE
CD3E,grey60,0.150182724783674,0.361470470424222,-0.213547477430884,-0.114223636757659,0.825597911423411,FALSE
CD3G,grey60,-0.220719344941352,0.176930437049054,-0.366178403498435,0.0442616773590996,0.696211177805302,FALSE
CD4,lightyellow,-0.289409349242302,0.0739343851822916,-0.485016485410895,0.348703895151582,0.729684371453112,FALSE
CD40,grey,0.230323922000009,0.158356149499551,0.0985901043821969,-0.294186191533973,,FALSE
CD44,black,-0.0311018999368863,0.850910182787916,-0.134946522412487,-0.163737983422087,0.758019646121579,FALSE
CD46,pink,0.0141000559865818,0.932107119833771,-0.0725176356525364,0.371324085233322,0.483173179795279,FALSE
CD47,blue,-0.294102073885468,0.0691654190382215,-0.28878515746113,0.398156274978682,0.686173481780454,FALSE
CD48,grey60,0.0900572859765582,0.585602694963611,0.0453084240705834,-0.176557136433108,0.773162614685536,FALSE
CD5,black,-0.172517810183569,0.29361681006991,-0.439468364131842,-0.056453179766026,0.695125218145066,FALSE
CD52,grey60,0.295288021591863,0.0679994102208574,0.200362355154134,-0.286669179894782,0.594158906007547,FALSE
CD53,lightyellow,0.0017566324723851,0.991532017582605,-0.210795758053823,0.043657884129604,0.917453786830302,FALSE
CD58,blue,-0.0968940178628234,0.557338633977111,0.091895877791412,-0.0700255684468852,0.349268664098529,FALSE
CD59,blue,-0.0335932656891463,0.839118281292428,-0.153997985451367,0.242258374636439,0.581767957695751,FALSE
CD5L,greenyellow,-0.162783867132807,0.322108441608327,0.0190981893966923,-0.050415344130214,0.581541496669284,FALSE
CD6,turquoise,0.292818677744642,0.0704449149567202,0.373955818163467,-0.425872311056344,0.631080124743631,FALSE
CD63,grey,0.0561318879118234,0.734303749081039,0.266021774304252,-0.0957995349089448,,FALSE
CD68,grey60,-0.00131386447389983,0.993666364665661,0.045826409183522,-0.208068314269688,0.564573285919995,FALSE
CD7,turquoise,0.232738173559819,0.153918557589264,0.405742520644455,-0.436259910849181,0.655535725822621,FALSE
CD72,greenyellow,0.365309069087147,0.0222073071000659,0.498139210629817,-0.443684138807712,0.819348496729773,FALSE
CD74,salmon,0.184045171342862,0.262040877983318,0.398452875649034,-0.414638963535396,0.800697845109058,FALSE
CD79A,greenyellow,0.203083578802842,0.214988952900223,0.0854718946990959,-0.0875669462600855,0.419600710312164,FALSE
CD79B,grey,0.204871474672657,0.210891962861865,0.0586666592329024,-0.131257169319035,,FALSE
CD80,red,-0.0585544261690529,0.723279680915418,-0.191819736817798,0.0101656111690308,0.666684235543349,FALSE
CD81,turquoise,0.20632193927533,0.207608223473218,0.628866908942356,-0.389107906263947,0.790651554839441,FALSE
CD82,turquoise,0.15615507235244,0.342467685596032,0.222092457230326,-0.165349364616595,0.582330740462214,FALSE
CD83,red,-0.027805854337348,0.866559563318713,-0.246301326469539,-0.0192874337103672,0.701104732326562,FALSE
CD84,lightgreen,-0.0946430367704807,0.56657389514967,-0.235106814184138,0.106258863081964,0.837883862255906,FALSE
CD86,lightgreen,-0.215637105949668,0.187365582170116,-0.226406165939561,0.168089289266978,0.765344859882584,FALSE
CD8A,grey60,0.115958645490043,0.482069740089181,-0.0843530799829012,-0.0832295306553794,0.736348828935426,FALSE
CD8B,turquoise,0.124912130686302,0.448648129905518,-0.0266627599857403,-0.207020171461205,0.170611934727267,FALSE
CD9,salmon,-0.00939861583603627,0.954715767351781,0.0398241441591093,0.137519676484098,0.509857066094485,FALSE
CD93,tan,-0.10270633561782,0.533822595141854,-0.364933903993479,0.175366833361206,0.812804000118497,FALSE
CD99,brown,0.127706064173715,0.438483532473048,0.553589911259694,-0.382409631407399,0.776987917847622,FALSE
CDA,brown,-0.0659064017066945,0.690167233852983,0.0777216069634823,0.31482681628361,0.496673723046771,FALSE
CDC123,pink,0.0185893716366277,0.910567219188288,0.451524800724628,-0.0968195831308885,0.817158215341791,FALSE
CDC14A,blue,-0.0541549316753715,0.743339327486265,-0.398026155937614,0.173325914959751,0.453137178625374,FALSE
CDC14B,blue,-0.436590512880865,0.00545682916368716,-0.435620863824296,0.585254362183575,0.397811044694386,FALSE
CDC16,yellow,-0.336390081022853,0.0362724153561456,-0.525631242103261,0.394318265227005,0.766197049284253,FALSE
CDC23,blue,-0.202947146683167,0.215303831502668,-0.229428671577506,0.32732537225866,0.807672975789003,FALSE
CDC25B,turquoise,0.126137549392719,0.44417423539918,0.354017364904673,-0.497725919606556,0.385118378318738,FALSE
